S.No,CATEGORY,SUB_CATEGORY,ITEM_GROUP,BRAND_NAME,ITEM_NAME,SKU,ITEM_URL,ITEM_NAME1,MRP,DISCOUNTED_PRICE,SAVE %,QTY,TYPE,IMAGE_MAIN,ABOUT,EAN,IMAGE URL 1
, CLEANING & HOUSEHOLD ," MOPS, BRUSHES & SCRUBS "," UTENSIL SCRUB-PAD, GLOVE ", SCOTCH BRITE Non Scratch Sponge,Scotch brite,100061242,https://www.bigbasket.com/pd/100061242/scotch-brite-non-scratch-sponge-1-pc/,"Scotch brite Non Scratch Sponge, 1 pc",35,,,1 pc,,https://www.bigbasket.com/media/uploads/p/mm/100061242_12-scotch-brite-non-scratch-sponge.jpg,"Scotch-Brite Non Scratch Sponge is designed to help you with cleaning delicate utensils in your kitchen with care. The Non Scratch Scrub Sponge is a durable solution engineered with both, non woven crimped web and a sponge on either side. Now your glassware, non-stick cookware and other delicate utensils get non-scratch cleaning & the care they deserve!",10006124299,"https://www.bigbasket.com/media/uploads/p/l/100061242_12-scotch-brite-non-scratch-sponge.jpg"""
, CLEANING & HOUSEHOLD , POOJA NEEDS ," AGARBATTI, INCENSE STICKS ", MAYA Incense Sticks - Chardham,Maya,40130634,https://www.bigbasket.com/pd/40130634/maya-incense-sticks-chardham-80-sticks/,"Maya Incense Sticks - Chardham, 80 Sticks",50,Rs 47,6%,80 Sticks,,https://www.bigbasket.com/media/uploads/p/mm/40130634_1-maya-incense-sticks-chardham.jpg,"Divine Fragrances from the temples of- Badrinath, Puri, Dwarka, Rameshwaram. Carefully chosen fragrances that match the exact scent in Chardham. Experience the feel of being in Chardham temples sitting at home with fragrances that last longer. The pack includes 80 long sticks that has 20 sticks from each Chardham.",8.9021E+12,https://www.bigbasket.com/media/uploads/p/l/40130634_1-maya-incense-sticks-chardham.jpg
, CLEANING & HOUSEHOLD , POOJA NEEDS ," AGARBATTI, INCENSE STICKS ", MANGALDEEP Temple Yagna Gold Tradition Agarbatti Sticks,Mangaldeep,30007003,https://www.bigbasket.com/pd/30007003/mangaldeep-temple-yagna-gold-tradition-agarbatti-sticks-40-pcs/,"Mangaldeep Temple Yagna Gold Tradition Agarbatti Sticks, 40 pcs",50,,,40 pcs,,https://www.bigbasket.com/media/uploads/p/mm/30007003_1-mangaldeep-temple-yagna-gold-tradition-agarbatti-sticks.jpg,Bring home the divine essence of Temple Yagna. Mangaldeep Temple helps you bring the divinity of temple which is considered as the most sacred at your home. Enhance your devotional puja experience with superior agarbattis.These are premium quality agarbattis.,30007003,https://www.bigbasket.com/media/uploads/p/l/30007003_1-mangaldeep-temple-yagna-gold-tradition-agarbatti-sticks.jpg
, CLEANING & HOUSEHOLD , FRESHENERS & REPELLENTS , AIR FRESHENER , AMBI PUR Air Effect Air Freshener - Sweet Berries,Ambi pur,40073385,https://www.bigbasket.com/pd/40073385/ambi-pur-air-effect-air-freshener-sweet-berries-275-ml/,"Ambi pur Air Effect Air Freshener - Sweet Berries, 275 ml",279,Rs 265.05,14,275 ml,,https://www.bigbasket.com/media/uploads/p/mm/40073385_3-ambi-pur-air-effect-air-freshener-sweet-berries.jpg,"Ambi Pur Air Effects Is The Perfect Air Freshener For You, Since It Can Transform Your Home From Smelly To Smiley Because It Does not Just Cover But Truly Removes The Odours! And Guess What? It Leaves Behind A Beautiful Subtle Fragrance As Wel.",4.90243E+12,"https://www.bigbasket.com/media/uploads/p/l/40073385_3-ambi-pur-air-effect-air-freshener-sweet-berries.jpg"""
, CLEANING & HOUSEHOLD , STATIONERY ," PEN, PENCILS ", CLASSMATE Instaglide - Smooth Writing Gel Pen,Classmate,40156041,https://www.bigbasket.com/pd/40156041/classmate-instaglide-smooth-writing-gel-pen-3-pcs/,"Classmate Instaglide - Smooth Writing Gel Pen, 3 pcs",55,,,3 pcs,,https://www.bigbasket.com/media/uploads/p/mm/40156041_2-classmate-instaglide-smooth-writing-gel-pen.jpg,"ITC Classmate Instaglide has a comfortable grip for tireless writing, elegant barrel design and stylish metal grip. Classmate Instaglide pen offers a great smooth tip and easy continuous flow of ink. It enables clear and good handwriting. It is ideal for students and professionals.",8.90318E+12,https://www.bigbasket.com/media/uploads/p/l/40156041_2-classmate-instaglide-smooth-writing-gel-pen.jpg
, CLEANING & HOUSEHOLD , PARTY & FESTIVE NEEDS , DISPOSABLE CUPS & PLATES , ORIGAMI Toothpick - Wooden,Origami,267635,https://www.bigbasket.com/pd/267635/origami-toothpick-wooden-500-pcs/,"Origami Toothpick - Wooden, 500 pcs",85,,,500 pcs,,https://www.bigbasket.com/media/uploads/p/mm/267635_5-origami-toothpick-wooden.jpg,Origami brings to you Wooden Toothpicks,267635,"https://www.bigbasket.com/media/uploads/p/l/267635_5-origami-toothpick-wooden.jpg"""
, CLEANING & HOUSEHOLD ," MOPS, BRUSHES & SCRUBS "," UTENSIL SCRUB-PAD, GLOVE ", GOOD HOME Stainless Steel Scrubber - Magnetic Grade,Good Home,40003996,https://www.bigbasket.com/pd/40003996/good-home-stainless-steel-scrubber-magnetic-grade-15-g/,"Good Home Stainless Steel Scrubber - Magnetic Grade, 15 g",25,,,15 g,,https://www.bigbasket.com/media/uploads/p/mm/40003996_1-good-home-stainless-steel-scrubber-magnetic-grade.jpg,"Stainless steel scrubÃ‚ -Steel scrubbers metal parts stay rust free and are made from magnetic grade metals. It is used to clean vessels with tough stains stuck on it. With assorted scrubbers for every type of cooking utensil Good Home Scrubbers are designed for convenience and care. Not only are these scrubbers extremely effective on stains, they are gentle on your hands. Get Good Home variety of scrubbers and watch your vessels sparkle.Ã‚",8.90262E+12,"https://www.bigbasket.com/media/uploads/p/l/40003996_1-good-home-stainless-steel-scrubber-magnetic-grade.jpg"""
, CLEANING & HOUSEHOLD , DETERGENTS & DISHWASH ," FABRIC PRE, POST WASH ", BUBBLENUT WASH Natural Fruit & Veggie Foam Wash,Bubblenut Wash,40136569,https://www.bigbasket.com/pd/40136569/bubblenut-wash-natural-fruit-veggie-foam-wash-500-ml/,"Bubblenut Wash Natural Fruit & Veggie Foam Wash, 500 ml",249,,,500 ml,,https://www.bigbasket.com/media/uploads/p/mm/40136569_2-bubblenut-wash-natural-fruit-veggie-foam-wash.jpg,"Fruits and vegetables are usually sprayed with pesticides. Additionally, some fruits such as apples may have a wax coating on the surface to increase their shelf-lives. Some of these unwanted residues are not water soluble and hence need a soap solution to be fully removed. However, soaps in the market are unsuitable for washing fruits and veggies as they themselves contain chemicals. BubbleNut Wash Natural Fruit & Veggie Foam Wash washes off all pesticide residues from the skin of the fruit and veggies, removes synthetic wax coating on apples, tulsi and haridra extracts effectively kill germs and sanitise fruits and veggies. It is ideal environment-friendly and fully bio-degradable. Key benefits are: Washes off all pesticide residues from fruit and veggies skin Removes synthetic wax coating on apples Tulsi and Haridra extracts effectively kill germs and sanitises fruits and veggies Ideal for sanitising organic fruits and veggies Removes the artificial colour from the surface of the skin",7.10136E+13,"https://www.bigbasket.com/media/uploads/p/l/40136569_2-bubblenut-wash-natural-fruit-veggie-foam-wash.jpg"""
, CLEANING & HOUSEHOLD ," MOPS, BRUSHES & SCRUBS "," UTENSIL SCRUB-PAD, GLOVE ", GALA Scrubber - Iron Bull Scrub Pad,Gala,40005988,https://www.bigbasket.com/pd/40005988/gala-scrubber-iron-bull-scrub-pad-1-pc/,"Gala Scrubber - Iron Bull Scrub Pad, 1 pc",120,,,1 pc,,https://www.bigbasket.com/media/uploads/p/mm/40005988_3-gala-scrubber-iron-bull-scrub-pad.jpg,"Gala Iron Bull Scrub pad is perfect for general cleaning jobs. It is used to maintain the home cleaner each day with no germs and makes home neat. It is wonderful for cleaning vessel, counters, pots, walls, railings, and maintenance and kitchen utensils. Get rid of tough, baked-on messes 50% faster than viable scrub sponges.",40005988,"https://www.bigbasket.com/media/uploads/p/l/40005988_3-gala-scrubber-iron-bull-scrub-pad.jpg"""
, CLEANING & HOUSEHOLD , DETERGENTS & DISHWASH , DISHWASH LIQUIDS & PASTES ," PRIL Dishwash - Kraft, Perfect Active 2x 425 ml Bottle + Bar Tub 500 gm",Pril,1207238,https://www.bigbasket.com/pd/1207238/pril-dishwash-kraft-perfect-active-2x-425-ml-bottle-bar-tub-500-gm-combo/,"Pril Dishwash - Kraft, Perfect Active 2x 425 ml Bottle + Bar Tub 500 gm, Combo 2 Items",153,,,Combo,,https://www.bigbasket.com/media/uploads/p/mm/1207238_1-pril-dishwash-kraft-perfect-active-2x-425-ml-bottle-bar-tub-500-gm.jpg,"Pril Liquid has a unique formula making it non-messy and gentle to the skin, thus leaving both your dishes as well as your hands clean, smooth and pleasant. Pril Liquid continues to be a heavyweight in the dish-washing segment in India, providing unparalleled protection and flawless results. Pril Utensil Cleaner Bar has provided undisputed quality ever since its inception in 2003. Be it the vessel or the kitchen tile, Pril is your No. 1 solution for any and all grease related problems. The saying goes 'It's only fully clean when it's Pril Clean', this is because Pril Utensil Bar has the double action of lime + vinegar. The double action provides unmatched results. Lime degreases and removes all the burnt marks while vinegar removes the residual food odour, thereby giving your vessels all-around cleanliness. Pril Bar protects you from all the dangers lurking on your dishes, leaving your vessels looking, feeling and smelling exceptional.",1207238,https://www.bigbasket.com/media/uploads/p/l/1207238_1-pril-dishwash-kraft-perfect-active-2x-425-ml-bottle-bar-tub-500-gm.jpg
, CLEANING & HOUSEHOLD , STATIONERY ," NOTEBOOKS, FILES, FOLDERS "," CLASSMATE Notebook - Six Subject, Ruled, Pulse",Classmate,40005744,https://www.bigbasket.com/pd/40005744/classmate-notebook-six-subject-ruled-pulse-300-pages/,"Classmate Notebook - Six Subject, Ruled, Pulse, 300 Pages",145,Rs 134.85,10,300 Pages,,https://www.bigbasket.com/media/uploads/p/mm/40005744_4-classmate-notebook-six-subject-ruled-pulse.jpg,"Classmate Notebooks are made to the highest quality standards. Made from superior quality paper and pulp, the pages are whiter, brighter and smoother. The superior cut and excellent finish ensure the pages are in perfect alignment without any folded corners. The superior binding strength and wrapper lamination make them as durable as ever. These notebooks come with a wide variety of covers with activities and trivias to make every classmate notebook unique in its own way.",8.90252E+12,"https://www.bigbasket.com/media/uploads/p/l/40005744_4-classmate-notebook-six-subject-ruled-pulse.jpg"""
, CLEANING & HOUSEHOLD , STATIONERY ," NOTEBOOKS, FILES, FOLDERS "," CLASSMATE Notebook - Six Subject, Ruled, Pulse",Classmate,1212082,https://www.bigbasket.com/pd/1212082/classmate-notebook-six-subject-ruled-pulse-2x300-pages/,"Classmate Notebook - Six Subject, Ruled, Pulse, 2x300 Pages Multipack",290,Rs 269.70,20,2x300 Pages,,https://www.bigbasket.com/media/uploads/p/mm/1212082_1-classmate-notebook-six-subject-ruled-pulse.jpg,"Classmate Notebooks are made to the highest quality standards. Made from superior quality paper and pulp, the pages are whiter, brighter and smoother. The superior cut and excellent finish ensure the pages are in perfect alignment without any folded corners. The superior binding strength and wrapper lamination make them as durable as ever. These notebooks come with a wide variety of covers with activities and trivias to make every classmate notebook unique in its own way.",1212082,https://www.bigbasket.com/media/uploads/p/l/1212082_1-classmate-notebook-six-subject-ruled-pulse.jpg
, CLEANING & HOUSEHOLD ," DISPOSABLES, GARBAGE BAG "," PAPER NAPKIN, TISSUE BOX ", J-SON Hand Tissue,J-Son,40050938,https://www.bigbasket.com/pd/40050938/j-son-hand-tissue-1-pc/,"J-Son Hand Tissue, 1 pc",56,,,1 pc,,https://www.bigbasket.com/media/uploads/p/mm/40050938_3-j-son-hand-tissue.jpg,J - son soft tissues to clean your hand and face skin. Attractive embossing on tissues. Handy pack.,40050938,https://www.bigbasket.com/media/uploads/p/l/40050938_3-j-son-hand-tissue.jpg
, CLEANING & HOUSEHOLD ," MOPS, BRUSHES & SCRUBS ", TOILET & OTHER BRUSHES , SCOTCH BRITE Kitchen Sink Brush,Scotch brite,40141992,https://www.bigbasket.com/pd/40141992/scotch-brite-kitchen-sink-brush-1-pc/,"Scotch brite Kitchen Sink Brush, 1 pc",119,Rs 109,10,1 pc,,https://www.bigbasket.com/media/uploads/p/mm/40141992_2-scotch-brite-kitchen-sink-brush.jpg,Scotch-Brite Sink Brush with superior designed handle and a scouring head powered with stain cutters delivers better cleaning with lesser effort even at nooks and corners. This tool not only helps you clean kitchen sinks quickly and efficiently but also can help you clean wash basins and kitchen tiles.,8.90136E+12,"https://www.bigbasket.com/media/uploads/p/l/40141992_2-scotch-brite-kitchen-sink-brush.jpg"""
, CLEANING & HOUSEHOLD , FRESHENERS & REPELLENTS , AIR FRESHENER , GODREJ aer Home Air Freshener Spray - Fresh Lush Green,Godrej,40006980,https://www.bigbasket.com/pd/40006980/godrej-aer-home-air-freshener-spray-fresh-lush-green-240-ml/,"Godrej aer Home Air Freshener Spray - Fresh Lush Green, 240 ml",149,Rs 119.20,20%,240 ml,,https://www.bigbasket.com/media/uploads/p/mm/40006980_7-godrej-aer-home-air-freshener-spray-fresh-lush-green.jpg,"Your home sweet home should be a home sweet-smelling home too. So Godrej aer came up with a range of home fresheners that can make your home smell sweet & wonderful in a just a spray. With Godrej aer's fresh.lush.green fragrance, you can take a break from the busy city life by basking in the scent of green grasslands.",40006980,"https://www.bigbasket.com/media/uploads/p/l/40006980_7-godrej-aer-home-air-freshener-spray-fresh-lush-green.jpg"""
, CLEANING & HOUSEHOLD , DETERGENTS & DISHWASH ," DETERGENT POWDER, LIQUID ", TIDE Ultra 3 In 1 Clean Detergent Washing Powder,Tide,40175090,https://www.bigbasket.com/pd/40175090/tide-ultra-3-in-1-clean-detergent-washing-powder-500-g/,"Tide Ultra 3 In 1 Clean Detergent Washing Powder, 500 g",65,,,500 g,,https://www.bigbasket.com/media/uploads/p/mm/40175090_1-tide-ultra-3-in-1-clean-detergent-washing-powder.jpg,"New Tide Ultra 3 in 1 Clean detergent powder is specifically designed for semi-automatic washing machines and hand-wash to give you an outstanding cleaning. With a formula that fights dirt even on tough zones like cuff, collar, underarm, Tide Ultra 3 in 1 washing powder delivers superior whiteness. Powered with Tide’s best clean, it gives dazzling brightness to both your colour as well as white clothes. This revolutionary detergent powder is designed such that it delivers superior whiteness, whether you hand wash or wash in your semi-automatic washing machine. To keep the clothes fresh, it has added fragrance that lasts long. Being Tide's Best Clean, this detergent powder works wonders both on white as well as coloured clothes. Since it is designed for use in semi-automatic washing machines, it cleans tough zones in the machine itself while maintaining the washing machine itself. Tide is the world’s oldest detergent brand and is a prominent unit of Procter & Gamble Company. Trusted by homemakers around the globe, the brand offers the best laundry products. With Tide Ultra 3 in 1, you can take a step ahead and experience laundry like never before. All you need is 2 scoops of the Tide Ultra 3 in 1 washing powder to get outstanding laundry results!",4.90243E+12,"https://www.bigbasket.com/media/uploads/p/l/40175090_1-tide-ultra-3-in-1-clean-detergent-washing-powder.jpg"""
, CLEANING & HOUSEHOLD , DETERGENTS & DISHWASH ," DETERGENT POWDER, LIQUID ", TIDE Ultra 3 In 1 Clean Detergent Washing Powder,Tide,40175091,https://www.bigbasket.com/pd/40175091/tide-ultra-3-in-1-clean-detergent-washing-powder-1-kg/,"Tide Ultra 3 In 1 Clean Detergent Washing Powder, 1 kg",130,,,1 kg,,https://www.bigbasket.com/media/uploads/p/mm/40175091_3-tide-ultra-3-in-1-clean-detergent-washing-powder.jpg,"New Tide Ultra 3 in 1 Clean detergent powder is specifically designed for semi-automatic washing machines and hand-wash to give you an outstanding cleaning. With a formula that fights dirt even on tough zones like cuff, collar, underarm, Tide Ultra 3 in 1 washing powder delivers superior whiteness. Powered with Tide’s best clean, it gives dazzling brightness to both your colour as well as white clothes. This revolutionary detergent powder is designed such that it delivers superior whiteness, whether you hand wash or wash in your semi-automatic washing machine. To keep the clothes fresh, it has added fragrance that lasts long. Being Tide's Best Clean, this detergent powder works wonders both on white as well as coloured clothes. Since it is designed for use in semi-automatic washing machines, it cleans tough zones in the machine itself while maintaining the washing machine itself. Tide is the world’s oldest detergent brand and is a prominent unit of Procter & Gamble Company. Trusted by homemakers around the globe, the brand offers the best laundry products. With Tide Ultra 3 in 1, you can take a step ahead and experience laundry like never before. All you need is 2 scoops of the Tide Ultra 3 in 1 washing powder to get outstanding laundry results!",4.90243E+12,"https://www.bigbasket.com/media/uploads/p/l/40175091_3-tide-ultra-3-in-1-clean-detergent-washing-powder.jpg"""
, CLEANING & HOUSEHOLD , STATIONERY , COLOURS & CRAYONS ," CLASSMATE Crayons - Wax Colour, 75X8mm",Classmate,40005707,https://www.bigbasket.com/pd/40005707/classmate-crayons-wax-colour-75x8mm-12-pcs/,"Classmate Crayons - Wax Colour, 75X8mm, 12 pcs",20,,,12 pcs,,https://www.bigbasket.com/media/uploads/p/mm/40005707_4-classmate-crayons-wax-colour-75x8mm.jpg,,40005707,https://www.bigbasket.com/media/uploads/p/l/40005707_4-classmate-crayons-wax-colour-75x8mm.jpg
, CLEANING & HOUSEHOLD , STATIONERY , COLOURS & CRAYONS , CLASSMATE A3 Size Sketch Book,Classmate,40005770,https://www.bigbasket.com/pd/40005770/classmate-a3-size-sketch-book-40-pages/,"Classmate A3 Size Sketch Book, 40 Pages",75,Rs 69.75,7%,40 Pages,,https://www.bigbasket.com/media/uploads/p/mm/40005770_5-classmate-a3-size-sketch-book.jpg,"Classmate Sketchbooks are made to the highest quality standards. Made from superior quality paper and pulp, the pages are whiter, brighter and smoother. The superior cut and excellent finish ensure the pages are in perfect alignment without any folded corners. The superior binding strength and wrapper lamination make them as durable as ever. These notebooks come with a wide variety of covers with activities and trivias to make every classmate notebook unique in its own way.",8.90252E+12,"https://www.bigbasket.com/media/uploads/p/l/40005770_5-classmate-a3-size-sketch-book.jpg"""
, CLEANING & HOUSEHOLD , STATIONERY , COLOURS & CRAYONS , CLASSMATE Sketching Book - A3,Classmate,1212062,https://www.bigbasket.com/pd/1212062/classmate-sketching-book-a3-4x40-pages/,"Classmate Sketching Book - A3, 4x40 Pages Multipack",300,Rs 240,20%,4x40 Pages,,https://www.bigbasket.com/media/uploads/p/mm/1212062_1-classmate-sketching-book-a3.jpg,"Classmate Sketchbooks are made to the highest quality standards. Made from superior quality paper and pulp, the pages are whiter, brighter and smoother. The superior cut and excellent finish ensure the pages are in perfect alignment without any folded corners. The superior binding strength and wrapper lamination make them as durable as ever. These notebooks come with a wide variety of covers with activities and trivias to make every classmate notebook unique in its own way.",1212062,https://www.bigbasket.com/media/uploads/p/l/1212062_1-classmate-sketching-book-a3.jpg
, CLEANING & HOUSEHOLD , STATIONERY ," NOTEBOOKS, FILES, FOLDERS "," CLASSMATE Notebook - A4, Ruled, Single Line, Long",Classmate,1212080,https://www.bigbasket.com/pd/1212080/classmate-notebook-a4-ruled-single-line-long-4x172-pages/,"Classmate Notebook - A4, Ruled, Single Line, Long, 4x172 Pages Multipack",248,Rs 230.64,17,4x172 Pages,,https://www.bigbasket.com/media/uploads/p/mm/1212080_1-classmate-notebook-a4-ruled-single-line-long.jpg,"Classmate Notebooks are made to the highest quality standards. Made from superior quality paper and pulp, the pages are whiter, brighter and smoother. The superior cut and excellent finish ensure the pages are in perfect alignment without any folded corners. The superior binding strength and wrapper lamination make them as durable as ever. These notebooks come with a wide variety of covers with activities and trivias to make every classmate notebook unique in its own way.",1212080,https://www.bigbasket.com/media/uploads/p/l/1212080_1-classmate-notebook-a4-ruled-single-line-long.jpg
, CLEANING & HOUSEHOLD , STATIONERY ," NOTEBOOKS, FILES, FOLDERS "," CLASSMATE Notebook - A4, Ruled, Single Line, Long",Classmate,40125825,https://www.bigbasket.com/pd/40125825/classmate-notebook-a4-ruled-single-line-long-172-pages/,"Classmate Notebook - A4, Ruled, Single Line, Long, 172 Pages",62,Rs 57.66,7%,172 Pages,,https://www.bigbasket.com/media/uploads/p/mm/40125825_2-classmate-notebook-a4-ruled-single-line-long.jpg,"Classmate Notebooks are made to the highest quality standards. Made from superior quality paper and pulp, the pages are whiter, brighter and smoother. The superior cut and excellent finish ensure the pages are in perfect alignment without any folded corners. The superior binding strength and wrapper lamination make them as durable as ever. These notebooks come with a wide variety of covers with activities and trivias to make every classmate notebook unique in its own way.",8.90252E+12,"https://www.bigbasket.com/media/uploads/p/l/40125825_2-classmate-notebook-a4-ruled-single-line-long.jpg"""
, CLEANING & HOUSEHOLD , DETERGENTS & DISHWASH ," DETERGENT POWDER, LIQUID ", KITE Detergent - Powder,kite,20005892,https://www.bigbasket.com/pd/20005892/kite-detergent-powder-1-kg-pouch/,"kite Detergent - Powder, 1 kg Pouch",53,,,1 kg,,https://www.bigbasket.com/media/uploads/p/mm/20005892_1-kite-detergent-powder.jpg,"Kite with Real Enzymes to remove tough stains, freshness of lime in every wash, active whiteners for whiter whites, best performance at the best price",8.90152E+12,https://www.bigbasket.com/media/uploads/p/l/20005892_1-kite-detergent-powder.jpg
, CLEANING & HOUSEHOLD , STATIONERY ," PEN, PENCILS ", CLASSMATE Octane Colour Fest Blue Ball Pen,Classmate,40178404,https://www.bigbasket.com/pd/40178404/classmate-octane-colour-fest-blue-ball-pen-5-pcs/,"Classmate Octane Colour Fest Blue Ball Pen, 5 pcs",50,,,5 pcs,,https://www.bigbasket.com/media/uploads/p/mm/40178404_5-classmate-octane-colour-fest-blue-ball-pen.jpg,These are vibrant and attractive pens in 5 body colours. It has 2X Longer writing experience. Grab it now as it is a limited edition variant.,8.90318E+12,"https://www.bigbasket.com/media/uploads/p/l/40178404_5-classmate-octane-colour-fest-blue-ball-pen.jpg"""
, CLEANING & HOUSEHOLD , POOJA NEEDS ," AGARBATTI, INCENSE STICKS ", MANGALDEEP Lavender Agarbatti Sticks,Mangaldeep,40120826,https://www.bigbasket.com/pd/40120826/mangaldeep-lavender-agarbatti-sticks-84-pcs/,"Mangaldeep Lavender Agarbatti Sticks, 84 pcs",50,,,84 pcs,,https://www.bigbasket.com/media/uploads/p/mm/40120826_1-mangaldeep-lavender-agarbatti-sticks.jpg,"Immerse yourself in the soothing and long-lasting fragrance of Mangaldeep lavender, which will spread its pleasant aroma in the room and help you relax and calm your senses. Bring home the finest Lavender Agarbattis from Mangaldeep brand for your puja. These are premium quality agarbattis.",40120826,"https://www.bigbasket.com/media/uploads/p/l/40120826_1-mangaldeep-lavender-agarbatti-sticks.jpg"""
, CLEANING & HOUSEHOLD ," MOPS, BRUSHES & SCRUBS "," MOPS, WIPERS ", SCOTCH BRITE Flat Mop,Scotch brite,255176,https://www.bigbasket.com/pd/255176/scotch-brite-flat-mop-1-pc/,"Scotch brite Flat Mop, 1 pc",1299,Rs 1169,10%,1 pc,,https://www.bigbasket.com/media/uploads/p/mm/255176_5-scotch-brite-flat-mop.jpg,A revolutionary mop with microfibre head that does brooming and mopping together to give you sparkling clean floors!,8.90136E+12,"https://www.bigbasket.com/media/uploads/p/l/255176_5-scotch-brite-flat-mop.jpg"""
, CLEANING & HOUSEHOLD ," MOPS, BRUSHES & SCRUBS "," MOPS, WIPERS ", SCOTCH BRITE Flat Mop Refill,Scotch brite,255179,https://www.bigbasket.com/pd/255179/scotch-brite-flat-mop-refill-1-pc/,"Scotch brite Flat Mop Refill, 1 pc",549,,,1 pc,,https://www.bigbasket.com/media/uploads/p/mm/255179_3-scotch-brite-flat-mop-refill.jpg,A revolutionary mop with microfibre head that does brooming and mopping together to give you sparkling clean floors!,255179,https://www.bigbasket.com/media/uploads/p/l/255179_3-scotch-brite-flat-mop-refill.jpg
, CLEANING & HOUSEHOLD , STATIONERY ," NOTEBOOKS, FILES, FOLDERS "," CLASSMATE Notebook - Ruled, Long Single Line",Classmate,40125823,https://www.bigbasket.com/pd/40125823/classmate-notebook-ruled-long-single-line-228-pages/,"Classmate Notebook - Ruled, Long Single Line, 228 Pages",85,Rs 79.05,7%,228 Pages,,https://www.bigbasket.com/media/uploads/p/mm/40125823_2-classmate-notebook-ruled-long-single-line.jpg,"Classmate Notebooks are made to the highest quality standards. Made from superior quality paper and pulp, the pages are whiter, brighter and smoother. The superior cut and excellent finish ensure the pages are in perfect alignment without any folded corners. The superior binding strength and wrapper lamination make them as durable as ever. These notebooks come with a wide variety of covers with activities and trivias to make every classmate notebook unique in its own way.",8.90252E+12,"https://www.bigbasket.com/media/uploads/p/l/40125823_2-classmate-notebook-ruled-long-single-line.jpg"""
, CLEANING & HOUSEHOLD ," MOPS, BRUSHES & SCRUBS "," MOPS, WIPERS ", GALA Wiper Double Lip,Gala,40094623,https://www.bigbasket.com/pd/40094623/gala-wiper-double-lip-1-pc/,"Gala Wiper Double Lip, 1 pc",199,,,1 pc,,https://www.bigbasket.com/media/uploads/p/mm/40094623_1-gala-wiper-double-lip.jpg,"Gala Indias one of the largest manufacturer of home cleaning tools brings out Gala Double Lip Wiper which is used to clean wet floor. The rubber lip does the job well and extracts or cleans the floor water as per expectations in push or pull motion. Has double lip which is a Plus- Easy to clean, dries the floor in one swipe. It is durable and lightweight. Benefits: It has a special rubber which increases the life of this wiper and gives it super strength. Rubber does not cracks",8.90166E+12,"https://www.bigbasket.com/media/uploads/p/l/40094623_1-gala-wiper-double-lip.jpg"""
, CLEANING & HOUSEHOLD , POOJA NEEDS , CAMPHOR & WICKS , JAJI Puja Wicks - Vathulu Batti,Jaji,20005496,https://www.bigbasket.com/pd/20005496/jaji-puja-wicks-vathulu-batti-1000-pcs-pouch/,"Jaji Puja Wicks - Vathulu Batti, 1000 pcs Pouch",30,,,1000 pcs,,https://www.bigbasket.com/media/uploads/p/mm/20005496_2-jaji-puja-wicks-vathulu-batti.jpg,"Jaji Puja 1000pcs Batti is made from Unbleached Cotton Yarn, hence 100% chemical free.The 1000 pcs Vathulu / Batti Pouch is economy pack and usedÃƒ€šÃ‚ for daily purpose.",20005496,"https://www.bigbasket.com/media/uploads/p/l/20005496_2-jaji-puja-wicks-vathulu-batti.jpg"""
, CLEANING & HOUSEHOLD , DETERGENTS & DISHWASH ," DETERGENT POWDER, LIQUID ", ARIEL Complete Detergent Washing Powder- Value Pack,Ariel,40177925,https://www.bigbasket.com/pd/40177925/ariel-complete-detergent-washing-powder-value-pack-4-kg/,"Ariel Complete Detergent Washing Powder- Value Pack, 4 kg",630,,,4 kg,,https://www.bigbasket.com/media/uploads/p/mm/40177925_4-ariel-complete-detergent-washing-powder-value-pack.jpg,"New Ariel Complete Detergent Washing Powder gives you tough stain removal in just 1 wash. Designed to work in a semi-automatic washing machine, Ariel gives brilliant results in both semi-automatic washing machine as well as in hand wash. Ariel dissolves in water completely to remove tough stains like juice, chocolate, tomato and butter/ghee. Perfect for all your clothes, Ariel washing powder helps to give you impeccable cleaning and keeps your clothes smelling fresh. Step out into the world with confidence knowing that you have Ariel as your partner in the laundry.",4.90243E+12,"https://www.bigbasket.com/media/uploads/p/l/40177925_4-ariel-complete-detergent-washing-powder-value-pack.jpg"""
, CLEANING & HOUSEHOLD , DETERGENTS & DISHWASH ," DETERGENT POWDER, LIQUID ", HENKO Matic - Top Load Detergent,Henko,40153279,https://www.bigbasket.com/pd/40153279/henko-matic-top-load-detergent-1-kg/,"Henko Matic - Top Load Detergent, 1 kg Get 500 gm Free",225,Rs 200,11%,1 kg,,https://www.bigbasket.com/media/uploads/p/mm/40153279_2-henko-matic-top-load-detergent.jpg,"Henko matic uses Henko LINTelligent technology. Henko LINTelligent is specially designed to not just clean and remove stains but also preserve and protect your clothes like no other detergent can. It is designed for use in top load washing machines. As a result, all your favourite branded clothes stay brighter, fresher and smoother for longer.",8.9021E+12,"https://www.bigbasket.com/media/uploads/p/l/40153279_2-henko-matic-top-load-detergent.jpg"""
