S.No,CATEGORY,SUB_CATEGORY,ITEM_GROUP,BRAND_NAME,ITEM_NAME,SKU,ITEM_URL,ITEM_NAME1,MRP,DISCOUNTED_PRICE,SAVE %,QTY,TYPE,IMAGE_MAIN,ABOUT,EAN,IMAGE URL 1
4904," BAKERY, CAKES & DAIRY ", CAKES & PASTRIES , TEA CAKES & SLICE CAKES , BAULI Moonfils - Vanilla,Bauli,40119175,https://www.bigbasket.com/pd/40119175/bauli-moonfils-vanilla-45-g/,"Bauli Moonfils - Vanilla, 45 g",15,,,45 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40119175_2-bauli-moonfils-vanilla.jpg,"Bauli Moonfills are soft and delicious puff rolls that envelope rich Vanilla filling, combined through traditional Italian baking techniques. These puffs include natural ingredients and are an absolute treat to relish on-the-go or to pack for school.",8.90801E+12,https://www.bigbasket.com/media/uploads/p/l/40119175_2-bauli-moonfils-vanilla.jpg
4905," BAKERY, CAKES & DAIRY ", DAIRY ," CONDENSED, POWDERED MILK ", AMUL Mithai Mate - Sweetened Condensed Milk,Amul,228529,https://www.bigbasket.com/pd/228529/amul-mithai-mate-sweetened-condensed-milk-400-g-tin/,"Amul Mithai Mate - Sweetened Condensed Milk, 400 g Tin",106,,,400 g,,https://www.bigbasket.com/media/uploads/p/mm/228529_5-amul-mithai-mate-sweetened-condensed-milk.jpg,"As the name suggests, Amul Mithai Mate is indeed the best friend for your desserts; this sweet thickener is now made with skimmed milk so that you have less calories in your sweet dish. There are probably thousands of recipes which has Amul Mithai Mate as its key ingredient. Whether you are making kheer, thandai, coconut ladoos, or white fudge, you simply cannot do without this smooth creamy sweetened condensed milk.",228529,https://www.bigbasket.com/media/uploads/p/l/228529_5-amul-mithai-mate-sweetened-condensed-milk.jpg
4906," BAKERY, CAKES & DAIRY ", DAIRY ," CONDENSED, POWDERED MILK ", AMUL Mithai Mate - Sweetened Condensed Milk,Amul,70001829,https://www.bigbasket.com/pd/70001829/amul-mithai-mate-sweetened-condensed-milk-200-g/,"Amul Mithai Mate - Sweetened Condensed Milk, 200 g",56,Rs 52.53,6%,200 g,,https://www.bigbasket.com/media/uploads/p/mm/70001829_3-amul-mithai-mate-sweetened-condensed-milk.jpg,A versatile condensed milk for indian and western desserts. It is an essential ingredient for those who love making desserts. It is sweetened and has a creamy texture.,70001829,https://www.bigbasket.com/media/uploads/p/l/70001829_3-amul-mithai-mate-sweetened-condensed-milk.jpg
4907," BAKERY, CAKES & DAIRY ", DAIRY , BUTTER & MARGARINE , HATSUN Butter - Cooking,Hatsun,60000378,https://www.bigbasket.com/pd/60000378/hatsun-butter-cooking-200-g-carton/,"Hatsun Butter - Cooking, 200 g Carton",120,,,200 g,,https://www.bigbasket.com/media/uploads/p/mm/60000378_2-hatsun-butter-cooking.jpg,The Rich Taste Of Real Butter,8.90406E+12,https://www.bigbasket.com/media/uploads/p/l/60000378_2-hatsun-butter-cooking.jpg
4908," BAKERY, CAKES & DAIRY ", DAIRY , BUTTER & MARGARINE , HATSUN Butter - Cooking,Hatsun,60000379,https://www.bigbasket.com/pd/60000379/hatsun-butter-cooking-500-g-carton/,"Hatsun Butter - Cooking, 500 g Carton",290,,,500 g,,https://www.bigbasket.com/media/uploads/p/mm/60000379_2-hatsun-butter-cooking.jpg,The Rich Taste Of Real Butter,60000379,https://www.bigbasket.com/media/uploads/p/l/60000379_2-hatsun-butter-cooking.jpg
4909," BAKERY, CAKES & DAIRY ", DAIRY , BUTTERMILK & LASSI , AMUL Lassi,Amul,1200176,https://www.bigbasket.com/pd/1200176/amul-lassi-3x250-ml-carton/,"Amul Lassi, 3x250 ml Multipack",60,,,3x250 ml,,https://www.bigbasket.com/media/uploads/p/mm/1200176_4-amul-lassi.jpg,Amul Lassi is a refreshing milk-based natural drink. It is easy to use and this delicious drink refreshes you immediately. Lassi is one of the most favourite drinks in India. It is mainly enjoyed in the summer.,1200176,https://www.bigbasket.com/media/uploads/p/l/1200176_4-amul-lassi.jpg
4910," BAKERY, CAKES & DAIRY ", DAIRY , BUTTERMILK & LASSI , AMUL Lassi,Amul,1200177,https://www.bigbasket.com/pd/1200177/amul-lassi-6x250-ml-carton/,"Amul Lassi, 6x250 ml Multipack",120,,,6x250 ml,,https://www.bigbasket.com/media/uploads/p/mm/1200177_9-amul-lassi.jpg,Amul Lassi is a refreshing milk-based natural drink. It is easy to use and this delicious drink refreshes you immediately. Lassi is one of the most favourite drinks in India. It is mainly enjoyed in the summer.,1200177,https://www.bigbasket.com/media/uploads/p/l/1200177_9-amul-lassi.jpg
4911," BAKERY, CAKES & DAIRY ", DAIRY , BUTTERMILK & LASSI , AMUL Lassi,Amul,1209002,https://www.bigbasket.com/pd/1209002/amul-lassi-4x250-ml-carton/,"Amul Lassi, 4x250 ml Multipack",80,,,4x250 ml,,https://www.bigbasket.com/media/uploads/p/mm/1209002_1-amul-lassi.jpg,Amul Lassi is a refreshing milk-based natural drink. It is easy to use a delicious drink that refreshes you immediately. Enjoy this whenever and wherever you want.,1209002,https://www.bigbasket.com/media/uploads/p/l/1209002_1-amul-lassi.jpg
4912," BAKERY, CAKES & DAIRY ", DAIRY , BUTTERMILK & LASSI , AMUL Lassi,Amul,40026295,https://www.bigbasket.com/pd/40026295/amul-lassi-250-ml-pouch/,"Amul Lassi, 250 ml Pouch",20,,,250 ml,veg,https://www.bigbasket.com/media/uploads/p/mm/40026295_2-amul-lassi.jpg,Grab this quick refreshing drink and replenish your energy instantly. It is a delicious milk based drink which is healthy and tasty.,40026295,https://www.bigbasket.com/media/uploads/p/l/40026295_2-amul-lassi.jpg
4913," BAKERY, CAKES & DAIRY ", DAIRY , MILK , AMUL SLIM Slim 'n' Trim Skimmed Milk,Amul Slim,40012988,https://www.bigbasket.com/pd/40012988/amul-slim-slim-n-trim-skimmed-milk-1-l/,"Amul Slim Slim 'n' Trim Skimmed Milk, 1 L",75,,,1 L,,https://www.bigbasket.com/media/uploads/p/mm/40012988_3-amul-slim-slim-n-trim-skimmed-milk.jpg,Pasteurised Milk Amul milk meets the PFA standards for the respective type of milk. Amul Milk is the most hygienic liquid milk available in the market. It is pasteurised in state-of-the-art processing plants and pouch-packed to make it conveniently available to consumers.,66,https://www.bigbasket.com/media/uploads/p/l/40012988_3-amul-slim-slim-n-trim-skimmed-milk.jpg
4914," BAKERY, CAKES & DAIRY ", DAIRY , MILK , AMUL SLIM Slim 'n' Trim Skimmed Milk,Amul Slim,1206655,https://www.bigbasket.com/pd/1206655/amul-slim-slim-n-trim-skimmed-milk-2x1-l/,"Amul Slim Slim 'n' Trim Skimmed Milk, 2x1 L Multipack",150,,,2x1 L,,https://www.bigbasket.com/media/uploads/p/mm/1206655_3-amul-slim-slim-n-trim-skimmed-milk.jpg,Pasteurised Milk Amul milk meets the PFA standards for the respective type of milk. Amul Milk is the most hygienic liquid milk available in the market. It is pasteurised in state-of-the-art processing plants and pouch-packed to make it conveniently available to consumers.,1206655,https://www.bigbasket.com/media/uploads/p/l/1206655_3-amul-slim-slim-n-trim-skimmed-milk.jpg
4915," BAKERY, CAKES & DAIRY ", DAIRY ," FLAVOURED, SOYA MILK ", YAKULT Probiotic Health Drink,Yakult,292620,https://www.bigbasket.com/pd/292620/yakult-probiotic-health-drink-325-ml-pouch/,"Yakult Probiotic Health Drink, 325 ml Pack of 5",70,,,325 ml,,https://www.bigbasket.com/media/uploads/p/mm/292620_8-yakult-probiotic-health-drink.jpg,Yakult is a probiotic fermented milk drink that contains over 6.5 billion beneficial bacteria Lactobacillus casei strain Shirota (LcS) in every bottle. Yakult bacteria Lactobacillus casei strain Shirota (LcS) reachs the intestine alive and helps improve the intestinal function and builds immunity. Yakult is sold globally and over 35 million people enjoy the delicious taste of Yakult.,292620,https://www.bigbasket.com/media/uploads/p/l/292620_8-yakult-probiotic-health-drink.jpg
4916," BAKERY, CAKES & DAIRY ", DAIRY ," FLAVOURED, SOYA MILK ", YAKULT Probiotic Health Drink,Yakult,1209279,https://www.bigbasket.com/pd/1209279/yakult-probiotic-health-drink-4x325-ml-pouch/,"Yakult Probiotic Health Drink, 4x325 ml Multipack",280,,,4x325 ml,,https://www.bigbasket.com/media/uploads/p/mm/1209279_3-yakult-probiotic-health-drink.jpg,Yakult is a probiotic fermented milk drink that contains over 6.5 billion beneficial bacteria Lactobacillus casei strain Shirota (LcS) in every bottle. Yakult bacteria Lactobacillus casei strain Shirota (LcS) reaches the intestine alive and helps improve the intestinal function and builds immunity. Yakult is sold globally and over 35 million people enjoy the delicious taste of Yakult. It is fat-free (fat less than 0.1g) and gluten-free. It has no artificial flavours or preservatives.,1209279,https://www.bigbasket.com/media/uploads/p/l/1209279_3-yakult-probiotic-health-drink.jpg
4917," BAKERY, CAKES & DAIRY ", DAIRY ," FLAVOURED, SOYA MILK ", SOFIT Soya Milk - Sugar Free,Sofit,1202889,https://www.bigbasket.com/pd/1202889/sofit-soya-milk-sugar-free-2x1-l/,"Sofit Soya Milk - Sugar Free, 2x1 L Multipack",260,Rs 228.66,12%,2x1 L,,https://www.bigbasket.com/media/uploads/p/mm/1202889_2-sofit-soya-milk-sugar-free.jpg,"Sugar Free SOFIT, without added sugar. A great way to kick start your day! SOFIT Soya Milk is a Delicious Healthy Drink for everyone in the Family. Enriched with Soy Proteins, Omega-3, Vitamins & Calcium, it gives you Healthy Energy to do more. Also available in 5 Delicious Flavors: Chocolate, Mango, Kesar Pista, Vanilla & Coffee Mocha",1202889,https://www.bigbasket.com/media/uploads/p/l/1202889_2-sofit-soya-milk-sugar-free.jpg
4918," BAKERY, CAKES & DAIRY ", DAIRY ," FLAVOURED, SOYA MILK ", SOFIT Soya Milk - Sugar Free,Sofit,1202893,https://www.bigbasket.com/pd/1202893/sofit-soya-milk-sugar-free-3x200-ml/,"Sofit Soya Milk - Sugar Free, 3x200 ml Multipack",105,,,3x200 ml,,https://www.bigbasket.com/media/uploads/p/mm/1202893_2-sofit-soya-milk-sugar-free.jpg,"Sugar Free SOFIT, without added sugar. A great way to kick start your day! SOFIT Soya Milk is a Delicious Healthy Drink for everyone in the Family. Enriched with Soy Proteins, Omega-3, Vitamins & Calcium, it gives you Healthy Energy to do more. Also available in 5 Delicious Flavors: Chocolate, Mango, Kesar Pista, Vanilla & Coffee Mocha",1202893,https://www.bigbasket.com/media/uploads/p/l/1202893_2-sofit-soya-milk-sugar-free.jpg
4919," BAKERY, CAKES & DAIRY ", DAIRY ," FLAVOURED, SOYA MILK "," SOFIT Milk - Soya, Sugar Free",Sofit,264237,https://www.bigbasket.com/pd/264237/sofit-milk-soya-sugar-free-200-ml-tetra/,"Sofit Milk - Soya, Sugar Free, 200 ml Tetra",35,,,200 ml,veg,https://www.bigbasket.com/media/uploads/p/mm/264237_13-sofit-milk-soya-sugar-free.jpg,"Sugar Free SOFIT Soya Milk is a great way to kick-start your day. It is a delicious and healthy drink for everyone in the family. This soya milk is enriched with Soy Proteins, Omega-3, Vitamins & Calcium. It is cholesterol and gluten free and an ideal pick for the lactose intolerant & vegans. Also available in 5 Delicious Flavors: Chocolate, Mango, Kesar Pista, Vanilla & Coffee Mocha",2642370001,https://www.bigbasket.com/media/uploads/p/l/264237_13-sofit-milk-soya-sugar-free.jpg
4920," BAKERY, CAKES & DAIRY ", DAIRY ," FLAVOURED, SOYA MILK ", SOFIT Soya Milk - Sugar Free,Sofit,1202896,https://www.bigbasket.com/pd/1202896/sofit-soya-milk-sugar-free-6x200-ml/,"Sofit Soya Milk - Sugar Free, 6x200 ml Multipack",210,,,6x200 ml,,https://www.bigbasket.com/media/uploads/p/mm/1202896_2-sofit-soya-milk-sugar-free.jpg,"Sugar Free SOFIT, without added sugar. A great way to kick start your day! SOFIT Soya Milk is a Delicious Healthy Drink for everyone in the Family. Enriched with Soy Proteins, Omega-3, Vitamins & Calcium, it gives you Healthy Energy to do more. Also available in 5 Delicious Flavors: Chocolate, Mango, Kesar Pista, Vanilla & Coffee Mocha",1202896,https://www.bigbasket.com/media/uploads/p/l/1202896_2-sofit-soya-milk-sugar-free.jpg
4921," BAKERY, CAKES & DAIRY ", DAIRY ," FLAVOURED, SOYA MILK "," SOFIT Milk - Soya, Sugar Free",Sofit,1209237,https://www.bigbasket.com/pd/1209237/sofit-milk-soya-sugar-free-4x200-ml-tetra/,"Sofit Milk - Soya, Sugar Free, 4x200 ml Multipack",140,,,4x200 ml,,https://www.bigbasket.com/media/uploads/p/mm/1209237_2-sofit-milk-soya-sugar-free.jpg,"Sugar-Free SOFIT Soya Milk is a great way to kick-start your day. It is a delicious and healthy drink for everyone in the family. This soya milk is enriched with Soy Proteins, Omega-3, Vitamins & Calcium. It is cholesterol and gluten-free and an ideal pick for the lactose intolerant & vegans. Also available in 5 Delicious Flavors: Chocolate, Mango, Kesar Pista, Vanilla & Coffee Mocha",1209237,https://www.bigbasket.com/media/uploads/p/l/1209237_2-sofit-milk-soya-sugar-free.jpg
4922," BAKERY, CAKES & DAIRY ", DAIRY ," FLAVOURED, SOYA MILK "," SOFIT Milk - Soya, Sugar Free",Sofit,146775,https://www.bigbasket.com/pd/146775/sofit-milk-soya-sugar-free-1-l-tetra/,"Sofit Milk - Soya, Sugar Free, 1 L Tetra",130,Rs 114.33,12%,1 L,veg,https://www.bigbasket.com/media/uploads/p/mm/146775_12-sofit-milk-soya-sugar-free.jpg,"Sugar Free SOFIT Soya Milk is a great way to kick-start your day. It is a delicious and healthy drink for everyone in the family. This soya milk is enriched with Soy Proteins, Omega-3, Vitamins & Calcium. It is cholesterol and gluten free and an ideal pick for the lactose intolerant & vegans. Also available in 5 Delicious Flavors: Chocolate, Mango, Kesar Pista, Vanilla & Coffee Mocha",146775,https://www.bigbasket.com/media/uploads/p/l/146775_12-sofit-milk-soya-sugar-free.jpg
4923," BAKERY, CAKES & DAIRY ", DAIRY ," FLAVOURED, SOYA MILK "," SOFIT Milk - Soya, Sugar Free",Sofit,1205150,https://www.bigbasket.com/pd/1205150/sofit-milk-soya-sugar-free-3x1-l/,"Sofit Milk - Soya, Sugar Free, 3x1 L Multipack",390,Rs 342.99,12%,3x1 L,,https://www.bigbasket.com/media/uploads/p/mm/1205150_2-sofit-milk-soya-sugar-free.jpg,,1205150,https://www.bigbasket.com/media/uploads/p/l/1205150_2-sofit-milk-soya-sugar-free.jpg
4924," BAKERY, CAKES & DAIRY ", CAKES & PASTRIES , MUFFINS & CUP CAKES , ELITE Dreams Cup Cake - Choco,Elite,40052061,https://www.bigbasket.com/pd/40052061/elite-dreams-cup-cake-choco-18-g/,"Elite Dreams Cup Cake - Choco, 18 g",5,,,18 g,,https://www.bigbasket.com/media/uploads/p/mm/40052061_2-elite-dreams-cup-cake-choco.jpg,"Elite Choco Cup Cake is a fine blend of sweetness, softness and just the right amount of chocolate flavour. Baked to perfection, its a soft and tasty delight.",40052061,https://www.bigbasket.com/media/uploads/p/l/40052061_2-elite-dreams-cup-cake-choco.jpg
4925," BAKERY, CAKES & DAIRY ", DAIRY , CHEESE , MILKY MIST Cheese - Mozzarella Pizza,Milky Mist,40003157,https://www.bigbasket.com/pd/40003157/milky-mist-cheese-mozzarella-pizza-200-g-pouch/,"Milky Mist Cheese - Mozzarella Pizza, 200 g Pouch",120,Rs 105,13%,200 g,,https://www.bigbasket.com/media/uploads/p/mm/40003157_1-milky-mist-cheese-mozzarella-pizza.jpg,Milky Mist cheese Mozzarella Pizza is soft fresh cheese prepared from Cow's milk. It has a mild flavor with a flexible and rubbery texture.,8.90408E+12,https://www.bigbasket.com/media/uploads/p/l/40003157_1-milky-mist-cheese-mozzarella-pizza.jpg
4926," BAKERY, CAKES & DAIRY ", DAIRY , CURD , MILKY MIST Curd - Farm Fresh,Milky Mist,40003149,https://www.bigbasket.com/pd/40003149/milky-mist-curd-farm-fresh-200-ml-cup/,"Milky Mist Curd - Farm Fresh, 200 ml Cup",25,,,200 ml,,https://www.bigbasket.com/media/uploads/p/mm/40003149_2-milky-mist-curd-farm-fresh.jpg,Milky Mist Curd - Farm Fresh 200 ml,40003149,https://www.bigbasket.com/media/uploads/p/l/40003149_2-milky-mist-curd-farm-fresh.jpg
4927," BAKERY, CAKES & DAIRY ", DAIRY , CURD , MILKY MIST Curd - Farm Fresh,Milky Mist,277878,https://www.bigbasket.com/pd/277878/milky-mist-curd-farm-fresh-400-g-cup/,"Milky Mist Curd - Farm Fresh, 400 g Cup",50,Rs 45,10%,400 g,,https://www.bigbasket.com/media/uploads/p/mm/277878_2-milky-mist-curd-farm-fresh.jpg,Milky Mist dahi gives a lot of health benefits. Ready from superior quality pasteurized toned milk; Milky Mist provides you the correct thickness and quality. The live and active bacterial culture included in Milky Mist Curd aids digestion and lets you live a healthy energetic life.,8.90408E+12,https://www.bigbasket.com/media/uploads/p/l/277878_2-milky-mist-curd-farm-fresh.jpg
4928," BAKERY, CAKES & DAIRY ", DAIRY , CHEESE ," AMUL Cheese - Cheddar, Diced",Amul,40112994,https://www.bigbasket.com/pd/40112994/amul-cheese-cheddar-diced-1-kg/,"Amul Cheese - Cheddar, Diced, 1 kg",465,,,1 kg,,https://www.bigbasket.com/media/uploads/p/mm/40112994_4-amul-cheese-cheddar-diced.jpg,"Over 500 years ago, the village of Cheddar was the birthplace of a very special product that has since gone on to become the worlds biggest selling cheese. This mature version of worlds favourite cheese is aged for a couple of months in order to give it a distinctive creamy flavour.",40112994,https://www.bigbasket.com/media/uploads/p/l/40112994_4-amul-cheese-cheddar-diced.jpg
4929," BAKERY, CAKES & DAIRY ", DAIRY , CHEESE , AMUL Cheese Spread - Yummy Plain,Amul,104823,https://www.bigbasket.com/pd/104823/amul-cheese-spread-yummy-plain-200-g-box/,"Amul Cheese Spread - Yummy Plain, 200 g Box",85,,,200 g,veg,https://www.bigbasket.com/media/uploads/p/mm/104823_3-amul-cheese-spread-yummy-plain.jpg,"Amul Cheese Spread - Yummy Plain is a good supply of calcium and milk proteins. It is finished from soft cheese, cheddar cheese and common salt. It is especially easy to use and simple to spread. It is light, low-calorie, low-fat & low-cholesterol bread spread. It has 26% less fat and calorie content as contrasted to butter or margarine. It is perfect for adding delectable taste to rotis, parathas, omelettes, dosas, nans, kulchas, pakoras, samosas and many other Indian dishes.",104823,https://www.bigbasket.com/media/uploads/p/l/104823_3-amul-cheese-spread-yummy-plain.jpg
4930," BAKERY, CAKES & DAIRY ", DAIRY ," FLAVOURED, SOYA MILK ", HERSHEYS Milk Shake - Chocolate,Hersheys,40088412,https://www.bigbasket.com/pd/40088412/hersheys-milk-shake-chocolate-200-ml/,"Hersheys Milk Shake - Chocolate, 200 ml",35,,,200 ml,veg,https://www.bigbasket.com/media/uploads/p/mm/40088412_5-hersheys-milk-shake-chocolate.jpg,"• Fortified with essential nutrients like Calcium and vitamins. It has 30% more Calcium than Cows Milk. • The awesome, Fun Chocolate wala taste and Doodh ki shakti in one package!!! • Taste of Hersheys World-Famous Chocolates",8.90107E+12,https://www.bigbasket.com/media/uploads/p/l/40088412_5-hersheys-milk-shake-chocolate.jpg
4931," BAKERY, CAKES & DAIRY ", DAIRY ," FLAVOURED, SOYA MILK ", HERSHEYS Milk Shake - Chocolate,Hersheys,1202881,https://www.bigbasket.com/pd/1202881/hersheys-milk-shake-chocolate-3x200-ml/,"Hersheys Milk Shake - Chocolate, 3x200 ml Multipack",105,,,3x200 ml,,https://www.bigbasket.com/media/uploads/p/mm/1202881_4-hersheys-milk-shake-chocolate.jpg,,1202881,https://www.bigbasket.com/media/uploads/p/l/1202881_4-hersheys-milk-shake-chocolate.jpg
4932," BAKERY, CAKES & DAIRY ", DAIRY ," FLAVOURED, SOYA MILK ", HERSHEYS Milk Shake - Chocolate,Hersheys,1202884,https://www.bigbasket.com/pd/1202884/hersheys-milk-shake-chocolate-6x200-ml/,"Hersheys Milk Shake - Chocolate, 6x200 ml Multipack",210,,,6x200 ml,,https://www.bigbasket.com/media/uploads/p/mm/1202884_4-hersheys-milk-shake-chocolate.jpg,,1202884,https://www.bigbasket.com/media/uploads/p/l/1202884_4-hersheys-milk-shake-chocolate.jpg
4933," BAKERY, CAKES & DAIRY ", DAIRY , CURD , MILKY MIST Curd - Farm Fresh,Milky Mist,40003162,https://www.bigbasket.com/pd/40003162/milky-mist-curd-farm-fresh-500-g-pouch/,"Milky Mist Curd - Farm Fresh, 500 g Pouch",35,,,500 g,,https://www.bigbasket.com/media/uploads/p/mm/40003162_2-milky-mist-curd-farm-fresh.jpg,Milky Mist Curd Farm Fresh is a rich supply of calcium and proteins. Prepared from better quality pasteurized toned milk to provide you the right width and texture. The live and active bacterial culture included in Milky Mist Curd hells digestion and lets you live a strong active life.,40003162,https://www.bigbasket.com/media/uploads/p/l/40003162_2-milky-mist-curd-farm-fresh.jpg
4934," BAKERY, CAKES & DAIRY ", DAIRY , CHEESE , AMUL Pizza Cheese - Mozzarella Block,Amul,104617,https://www.bigbasket.com/pd/104617/amul-pizza-cheese-mozzarella-block-1-kg-pouch/,"Amul Pizza Cheese - Mozzarella Block, 1 kg Pouch",431,,,1 kg,,https://www.bigbasket.com/media/uploads/p/mm/104617_3-amul-pizza-cheese-mozzarella-block.jpg,"Amul is a reputed name, especially when it comes to dairy products. Its products are manufactured under the most stringent quality controlled processes that ensure a dose of health on your table. Accordingly, Amuls Mozarella Pizza Cheese has been fashioned with the best ingredients and processed for a tasty treat.",104617,https://www.bigbasket.com/media/uploads/p/l/104617_3-amul-pizza-cheese-mozzarella-block.jpg
4935," BAKERY, CAKES & DAIRY ", DAIRY , CHEESE , AMUL Pizza Cheese - Mozzarella,Amul,100019887,https://www.bigbasket.com/pd/100019887/amul-pizza-cheese-mozzarella-200-g/,"Amul Pizza Cheese - Mozzarella, 200 g",100,,,200 g,veg,https://www.bigbasket.com/media/uploads/p/mm/100019887_2-amul-pizza-cheese-mozzarella.jpg,"Amul, which is the largest selling brand of Cheese in India, has introduced genuine Mozzarella Cheese. Amul Pizza Cheese has Moist, Soft, Elastic texture and has a very timely surface sheen and when fresh, it has a slightly salty blandish taste and pleasant aroma. Because of its stretchability, i.e. ability to form strings when hot, this cheese is ideal for preparing Lasagna, and as a topping on pizzas. When baked along with pizzas, it melts uniformly, beautifully engulfing all other ingredients of the pizza surface. Mozzarella is an excellent source of milk proteins, which are palatable. Because of its stretchability, i.e. ability to form strings when hot, this cheese is ideal for preparing Lasagna, Veal Cutlet, Alla Parmagnia and as a topping on pizzas.",100019887,https://www.bigbasket.com/media/uploads/p/l/100019887_2-amul-pizza-cheese-mozzarella.jpg
4936," BAKERY, CAKES & DAIRY ", DAIRY ," FLAVOURED, SOYA MILK ", CAVINS Milkshake - Vanilla,Cavins,1207042,https://www.bigbasket.com/pd/1207042/cavins-milkshake-vanilla-3x180-ml/,"Cavins Milkshake - Vanilla, 3x180 ml Multipack",90,,,3x180 ml,,https://www.bigbasket.com/media/uploads/p/mm/1207042_1-cavins-milkshake-vanilla.jpg,"The soothing aroma of vanilla with its sweet and refreshing notes is the key element in this flavour variety. Delicious taste in every sip, this drink will be best to tame your small hunger packs. Packed with the goodness of milk, enjoy this healthy drink anywhere everywhere. Liked by kids, they will keep asking for more.",1207042,https://www.bigbasket.com/media/uploads/p/l/1207042_1-cavins-milkshake-vanilla.jpg
4937," BAKERY, CAKES & DAIRY ", DAIRY ," FLAVOURED, SOYA MILK ", CAVINS Milkshake- Vanilla,Cavins,30007715,https://www.bigbasket.com/pd/30007715/cavins-milkshake-vanilla-180-ml/,"Cavins Milkshake- Vanilla, 180 ml",30,Rs 26.26,12%,180 ml,veg,https://www.bigbasket.com/media/uploads/p/mm/30007715_4-cavins-milkshake-vanilla.jpg,"Filled with the goodness of milk. The Calvin's milkshake tetrapack is packed with essential nutrients and is enrich with calcium, protiens that aids in building muscles and stay strong and fit. Loved and enjoyed by people of any age group especially children. The rich favour of vanilla makes it a refreshing yet healthy drink. The pick me up you need at any time of the day.",30007715,https://www.bigbasket.com/media/uploads/p/l/30007715_4-cavins-milkshake-vanilla.jpg
4938," BAKERY, CAKES & DAIRY ", DAIRY ," FLAVOURED, SOYA MILK ", CAVINS Milkshake- Vanilla,Cavins,1207119,https://www.bigbasket.com/pd/1207119/cavins-milkshake-vanilla-6x180-ml/,"Cavins Milkshake- Vanilla, 6x180 ml Multipack",180,Rs 157.56,12%,6x180 ml,,https://www.bigbasket.com/media/uploads/p/mm/1207119_1-cavins-milkshake-vanilla.jpg,"The soothing aroma of vanilla with its sweet and refreshing notes is the key element in this flavour variety. Cavins milkshakes bring a nutrient-packed flavourful option for parents who are challenged with this every day. This milkshake will boost your overall health as it prevents bloating, supports digestion, improves your bone health, and maintains your skin and hair health. ",1207119,https://www.bigbasket.com/media/uploads/p/l/1207119_1-cavins-milkshake-vanilla.jpg
4939," BAKERY, CAKES & DAIRY ", DAIRY , CHEESE , AMUL Processed Cheese Block,Amul,40003788,https://www.bigbasket.com/pd/40003788/amul-processed-cheese-block-200-g-carton/,"Amul Processed Cheese Block, 200 g Carton",106,,,200 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40003788_2-amul-processed-cheese-block.jpg,"Amul Processed Cheese Block is completed from graded cow/buffalo milk using microbial rennet. It is delectably creamy and superior supply of vitamin A, protein and Calcium. It is very healthful and rich in milk protein. It is 100 % vegetarian. It improves its flavor in melted dishes like soups and saucy spicy and hot recipes. It is especially strong for your diet due to its dietary value.",8.90126E+12,https://www.bigbasket.com/media/uploads/p/l/40003788_2-amul-processed-cheese-block.jpg
4940," BAKERY, CAKES & DAIRY ", BREADS & BUNS ," BROWN, WHEAT & MULTIGRAIN ", MODERN Multigrain Superseed,Modern,40058804,https://www.bigbasket.com/pd/40058804/modern-multigrain-superseed-400-g/,"Modern Multigrain Superseed, 400 g",38,Rs 33.27,12%,400 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40058804_7-modern-multigrain-superseed.jpg,"Multi Grain Bread is a chocked full of grains, moist robust loaf and seeds. This substantial bread combines and forms a strong character. It is prepared from wheat and other multigrain ingredients. It is make tasty, soft and goodness for health.",8.90404E+12,https://www.bigbasket.com/media/uploads/p/l/40058804_7-modern-multigrain-superseed.jpg
4941," BAKERY, CAKES & DAIRY ", DAIRY , CHEESE , MILKY MIST Cheese - Cheddar,Milky Mist,100448928,https://www.bigbasket.com/pd/100448928/milky-mist-cheese-cheddar-200-g-pouch/,"Milky Mist Cheese - Cheddar, 200 g Pouch",120,Rs 110,10,200 g,,https://www.bigbasket.com/media/uploads/p/mm/100448928_5-milky-mist-cheese-cheddar.jpg,"Milkymist Cheddar Cheese, the right vintage perfection for that extra tasty Italian delight.",100448928,https://www.bigbasket.com/media/uploads/p/l/100448928_5-milky-mist-cheese-cheddar.jpg
4942," BAKERY, CAKES & DAIRY ", DAIRY ," FLAVOURED, SOYA MILK ", AMUL Kool - Badam,Amul,40003724,https://www.bigbasket.com/pd/40003724/amul-kool-badam-200-ml-pet-bottle/,"Amul Kool - Badam, 200 ml Pet Bottle",25,,,200 ml,,https://www.bigbasket.com/media/uploads/p/mm/40003724_1-amul-kool-badam.jpg,"Amul Kool Badam is made up with 100 % pure natural ingredients and with richness of milk. The refreshing drink can be enjoyed anywhere it may be at home, party or in picnic. It contains calcium, protein, carbohydrates, vitamins, added sugar, etc.",40003724,https://www.bigbasket.com/media/uploads/p/l/40003724_1-amul-kool-badam.jpg
