S.No,CATEGORY,SUB_CATEGORY,ITEM_GROUP,BRAND_NAME,ITEM_NAME,SKU,ITEM_URL,ITEM_NAME1,MRP,DISCOUNTED_PRICE,SAVE %,QTY,TYPE,IMAGE_MAIN,ABOUT,EAN,IMAGE URL 1
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", CHICKEN SAUSAGES , LA CARNE Chicken Cheese Sausages,La Carne,40161838,https://www.bigbasket.com/pd/40161838/la-carne-chicken-cheese-sausages-500-g-pkt/,"La Carne Chicken Cheese Sausages, 500 g PKT",300,,,500 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40161838_1-la-carne-chicken-cheese-sausages.jpg,"At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Chicken Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Made with lean ground chicken with low fat. Chicken Sausages filled with cheese serves as anytime snack. Perfect snack for any time of the day.",8.90606E+12,"https://www.bigbasket.com/media/uploads/p/l/40161838_1-la-carne-chicken-cheese-sausages.jpg"""
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", CHICKEN SAUSAGES , LA CARNE Chicken Tandoori Tikka,La Carne,40161844,https://www.bigbasket.com/pd/40161844/la-carne-chicken-tandoori-tikka-500-g-pkt/,"La Carne Chicken Tandoori Tikka, 500 g PKT",375,,,500 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40161844_2-la-carne-chicken-tandoori-tikka.jpg,"At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Chicken Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Made with lean ground chicken with low fat. Chicken Tandoori Tikka is a tender and traditionally marinated chicken cubes, ideal for delectable wraps and snack for parties.",8.90606E+12,"https://www.bigbasket.com/media/uploads/p/l/40161844_2-la-carne-chicken-tandoori-tikka.jpg"""
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", CHICKEN SAUSAGES , LA CARNE Chicken Malai Tikka,La Carne,40161845,https://www.bigbasket.com/pd/40161845/la-carne-chicken-malai-tikka-500-g-pkt/,"La Carne Chicken Malai Tikka, 500 g PKT",375,,,500 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40161845_2-la-carne-chicken-malai-tikka.jpg,"At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Chicken Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Made with lean ground chicken with low fat. Chicken Malai Tikka is a classic tender and traditionally marinated chicken cubes, ideal for delectable wraps and snack for parties.",8.90606E+12,"https://www.bigbasket.com/media/uploads/p/l/40161845_2-la-carne-chicken-malai-tikka.jpg"""
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", PORK & HAM , LA CARNE Pork Cocktail Sausage,La Carne,40161846,https://www.bigbasket.com/pd/40161846/la-carne-pork-cocktail-sausage-500-g-pkt/,"La Carne Pork Cocktail Sausage, 500 g PKT",425,,,500 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40161846_2-la-carne-pork-cocktail-sausage.jpg,"At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Imported Pork Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Made with best of European Pork meat, which is lean with low fat. Cocktail sausages are an ideal snack for parties.",8.90606E+12,"https://www.bigbasket.com/media/uploads/p/l/40161846_2-la-carne-pork-cocktail-sausage.jpg"""
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", PORK & HAM , LA CARNE Pork Nuremburg Sausage,La Carne,40161847,https://www.bigbasket.com/pd/40161847/la-carne-pork-nuremburg-sausage-500-g-pkt/,"La Carne Pork Nuremburg Sausage, 500 g PKT",425,,,500 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40161847_2-la-carne-pork-nuremburg-sausage.jpg,"At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Imported Pork Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Made with best of European Pork meat, which is lean with low fat. Traditional German recipe, which is delicately spiced with garlic and herbs.",8.90606E+12,"https://www.bigbasket.com/media/uploads/p/l/40161847_2-la-carne-pork-nuremburg-sausage.jpg"""
," EGGS, MEAT & FISH ", MUTTON & LAMB , FROZEN MUTTON , LA CARNE Mutton Seekh Kebab,La Carne,40162599,https://www.bigbasket.com/pd/40162599/la-carne-mutton-seekh-kebab-500-g-pkt/,"La Carne Mutton Seekh Kebab, 500 g PKT",475,,,500 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40162599_1-la-carne-mutton-seekh-kebab.jpg,"At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Mutton Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Made with best of mutton, which is lean with low fat. Mutton Kebab is juicy and tender & spiced to perfection.",8.90606E+12,"https://www.bigbasket.com/media/uploads/p/l/40162599_1-la-carne-mutton-seekh-kebab.jpg"""
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", PORK & HAM , LA CARNE Pork Classic Salami,La Carne,40162597,https://www.bigbasket.com/pd/40162597/la-carne-pork-classic-salami-250-g-pkt/,"La Carne Pork Classic Salami, 250 g PKT",225,,,250 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40162597_1-la-carne-pork-classic-salami.jpg,"At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Imported Pork Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Made with best of European Pork meat, which is lean with low fat. Pork Salami is the mildly flavoured and integral part of any breakfast.",8.90606E+12,"https://www.bigbasket.com/media/uploads/p/l/40162597_1-la-carne-pork-classic-salami.jpg"""
," EGGS, MEAT & FISH ", POULTRY , FROZEN CHICKEN , MEATZZA Chicken - Seekh Kebab Hot & Spicy,Meatzza,40059420,https://www.bigbasket.com/pd/40059420/meatzza-chicken-seekh-kebab-hot-spicy-500-g/,"Meatzza Chicken - Seekh Kebab Hot & Spicy, 500 g",325,,,500 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40059420_8-meatzza-chicken-seekh-kebab-hot-spicy.jpg,Maeatzza Chicken Seekh Kebab are made from Tender Chicken Meat with Fresh Vegetable which gives you best taste.,8.90406E+12,"https://www.bigbasket.com/media/uploads/p/l/40059420_8-meatzza-chicken-seekh-kebab-hot-spicy.jpg"""
," EGGS, MEAT & FISH ", POULTRY , FROZEN CHICKEN , MEATZZA Chicken - Seekh Kebab Hot & Spicy,Meatzza,40059421,https://www.bigbasket.com/pd/40059421/meatzza-chicken-seekh-kebab-hot-spicy-1-kg/,"Meatzza Chicken - Seekh Kebab Hot & Spicy, 1 kg",550,,,1 kg,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40059421_8-meatzza-chicken-seekh-kebab-hot-spicy.jpg,Maeatzza Chicken Seekh Kebab are made from Tender Chicken Meat with Fresh Vegetable which gives you best taste.,8.90406E+12,"https://www.bigbasket.com/media/uploads/p/l/40059421_8-meatzza-chicken-seekh-kebab-hot-spicy.jpg"""
," EGGS, MEAT & FISH ", POULTRY , FROZEN CHICKEN , MEATZZA Chicken - Seekh Kebab,Meatzza,40059419,https://www.bigbasket.com/pd/40059419/meatzza-chicken-seekh-kebab-1-kg/,"Meatzza Chicken - Seekh Kebab, 1 kg",550,,,1 kg,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40059419_3-meatzza-chicken-seekh-kebab.jpg,Maeatzza Chicken Seekh Kebab are made from Tender Chicken Meat with Fresh Vegetable which gives you best taste.,8.90406E+12,"https://www.bigbasket.com/media/uploads/p/l/40059419_3-meatzza-chicken-seekh-kebab.jpg"""
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", CHICKEN SAUSAGES , MEATZZA Chicken - Seek Kabab,Meatzza,40049535,https://www.bigbasket.com/pd/40049535/meatzza-chicken-seek-kabab-500-g/,"Meatzza Chicken - Seek Kabab, 500 g",300,,,500 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40049535_7-meatzza-chicken-seek-kabab.jpg,It's an Indian delicacy with the rich aroma with some uncommon spices and fresh poultry. The finished result is delicious and milder in flavor than the amount of spices would predict. Can be eaten as a snack. It's properly packed and frozen to ensure that it retains its taste and aroma. Should be Kept Frozen at or below -18ºC.,8.90406E+12,"https://www.bigbasket.com/media/uploads/p/l/40049535_7-meatzza-chicken-seek-kabab.jpg"""
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", CHICKEN SAUSAGES , MEATZZA Chicken - Finger,Meatzza,40049530,https://www.bigbasket.com/pd/40049530/meatzza-chicken-finger-500-g/,"Meatzza Chicken - Finger, 500 g",275,,,500 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40049530_7-meatzza-chicken-finger.jpg,"Completely continental food and mostly used as a snack, the finished result is delicious and crispy in texture. It's properly packed and frozen to ensure that it retains its taste and holds the crisp once fried. Should be Kept Frozen at or below -18ºC.",8.90406E+12,"https://www.bigbasket.com/media/uploads/p/l/40049530_7-meatzza-chicken-finger.jpg"""
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", CHICKEN SAUSAGES , MEATZZA Chicken - Nuggets,Meatzza,40049529,https://www.bigbasket.com/pd/40049529/meatzza-chicken-nuggets-500-g/,"Meatzza Chicken - Nuggets, 500 g",300,Rs 255,15%,500 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40049529_6-meatzza-chicken-nuggets.jpg,"Completely continental food and mostly used a snack, the finished result is delicious and crispy in texture. It's properly packed and frozen to ensure that it retains its taste and holds the crisp once fried. Should be Kept Frozen at or below -18Ã‚ºC.",8.90406E+12,"https://www.bigbasket.com/media/uploads/p/l/40049529_6-meatzza-chicken-nuggets.jpg"""
," EGGS, MEAT & FISH ", MUTTON & LAMB , FROZEN MUTTON , MEATZZA Mutton - Seekh Kebab,Meatzza,40059425,https://www.bigbasket.com/pd/40059425/meatzza-mutton-seekh-kebab-500-g/,"Meatzza Mutton - Seekh Kebab, 500 g",550,,,500 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40059425_6-meatzza-mutton-seekh-kebab.jpg,Maeatzza Mutton Seekh Kebab are made from FreshMutton Meat with Fresh Vegetable which gives you best taste.,8.90406E+12,"https://www.bigbasket.com/media/uploads/p/l/40059425_6-meatzza-mutton-seekh-kebab.jpg"""
," EGGS, MEAT & FISH ", MUTTON & LAMB , FROZEN MUTTON , MEATZZA Mutton - seek kebab,Meatzza,40049539,https://www.bigbasket.com/pd/40049539/meatzza-mutton-seek-kebab-200-g/,"Meatzza Mutton - seek kebab, 200 g",190,,,200 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40049539_6-meatzza-mutton-seek-kebab.jpg,"Boneless Meat, Water, Green Spices (Green Coriander, Onion, Garlic, Green Chili, Ginger) ground to fine mixture and deep fried. Mostly used as snacks, rich in flavour and tender in texture. It's properly packed and frozen to ensure that it retains its taste and aroma. Should be Kept Frozen at or below -18Ã‚ºC.",8.90406E+12,"https://www.bigbasket.com/media/uploads/p/l/40049539_6-meatzza-mutton-seek-kebab.jpg"""
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", CHICKEN SAUSAGES ," PRASUMA Chicken - Momos, Spicy",Prasuma,40177259,https://www.bigbasket.com/pd/40177259/prasuma-chicken-momos-spicy-10-pcs/,"Prasuma Chicken - Momos, Spicy, 10 pcs",175,,,10 pcs,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40177259_3-prasuma-chicken-momos-spicy.jpg,"Made with premium ingredients and no preservatives, each Prasuma Momo is crafted with thin wrappers that allow for a larger filling-to-wrapper ratio, these bite-sized treats are full of flavour and easy to prepare. Prasuma Momos can be microwaved, pan-fried, steamed or deep fried and ready to eat in as little as 2 minutes.",8.90611E+12,"https://www.bigbasket.com/media/uploads/p/l/40177259_3-prasuma-chicken-momos-spicy.jpg"""
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", CHICKEN SAUSAGES ," PRASUMA Chicken - Momos, Spicy",Prasuma,40177263,https://www.bigbasket.com/pd/40177263/prasuma-chicken-momos-spicy-24-pcs/,"Prasuma Chicken - Momos, Spicy, 24 pcs",295,,,24 pcs,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40177263_4-prasuma-chicken-momos-spicy.jpg,"Made with premium ingredients and no preservatives, each Prasuma Momo is crafted with thin wrappers that allow for a larger filling-to-wrapper ratio, these bite-sized treats are full of flavour and easy to prepare. Prasuma Momos can be microwaved, pan-fried, steamed or deep fried and ready to eat in as little as 2 minutes.",8.90611E+12,"https://www.bigbasket.com/media/uploads/p/l/40177263_4-prasuma-chicken-momos-spicy.jpg"""
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", CHICKEN SAUSAGES , MEATZZA Chicken Jalapeno Cheese Nuggets,Meatzza,40183638,https://www.bigbasket.com/pd/40183638/meatzza-chicken-jalapeno-cheese-nuggets-300-g/,"Meatzza Chicken Jalapeno Cheese Nuggets, 300 g",300,Rs 255,15%,300 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40183638_4-meatzza-chicken-jalapeno-cheese-nuggets.jpg,"Boneless chicken meat, formed, batter-coated & breadcrumbed. Bite into these mildly spiced cheese nuggets every weekend. Enjoy it with family and friends.  Whenever you have Hunger Pangs or you are planning a party you want something quick, open a pack of Meatzza Snackers. Just heat and eat.  ",8.90406E+12,"https://www.bigbasket.com/media/uploads/p/l/40183638_4-meatzza-chicken-jalapeno-cheese-nuggets.jpg"""
," EGGS, MEAT & FISH ", POULTRY , FROZEN CHICKEN , MEATZZA Chicken Chapli Kebab,Meatzza,40183639,https://www.bigbasket.com/pd/40183639/meatzza-chicken-chapli-kebab-500-g/,"Meatzza Chicken Chapli Kebab, 500 g",325,Rs 276.25,15%,500 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40183639_4-meatzza-chicken-chapli-kebab.jpg,"Coarse ground chicken meat mixed exotic Indian herbs and pieces. Formed and cooked to perfection. Chicken Chapli Kebab is said to have originated in Asia and the middle east. It is popular across this region and loved by the people. It is in the shape of a patty. It can be served with buns and sandwiches after cooking it thoroughly. Whenever you have Hunger Pangs or you are planning a party you want something quick, open a pack of Meatzza Snackers. Just heat and eat.  ",8.90406E+12,"https://www.bigbasket.com/media/uploads/p/l/40183639_4-meatzza-chicken-chapli-kebab.jpg"""
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", CHICKEN SAUSAGES , MEATZZA Chicken Fries,Meatzza,40183636,https://www.bigbasket.com/pd/40183636/meatzza-chicken-fries-500-g/,"Meatzza Chicken Fries, 500 g",300,Rs 255,15%,500 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40183636_4-meatzza-chicken-fries.jpg,"Boneless chicken meat, formed, batter-coated and breadcrumbed. Made from chicken, our Chicken Fries are seasoned with light spices and herbs along with crisp breading. Chicken Fries are made in the shape of fries and can be had with the accompaniment of delicious sauces.   Whenever you have Hunger Pangs or you are planning a party you want something quick, open a pack of Meatzza Snackers. Just heat and eat.  ",8.90406E+12,"https://www.bigbasket.com/media/uploads/p/l/40183636_4-meatzza-chicken-fries.jpg"""
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", CHICKEN SAUSAGES , MEATZZA Chicken - Popcorn,Meatzza,40049542,https://www.bigbasket.com/pd/40049542/meatzza-chicken-popcorn-500-g/,"Meatzza Chicken - Popcorn, 500 g",300,,,500 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40049542_8-meatzza-chicken-popcorn.jpg,"Completely continental food and mostly used as a snack, the finished result is delicious and crispy in texture. It's properly packed and frozen to ensure that it retains its taste and holds the crisp once fried. Should be Kept Frozen at or below -18ºC.",8.90406E+12,"https://www.bigbasket.com/media/uploads/p/l/40049542_8-meatzza-chicken-popcorn.jpg"""
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", CHICKEN SAUSAGES , MEATZZA Chicken - Salami Masala Sliced,Meatzza,40059417,https://www.bigbasket.com/pd/40059417/meatzza-chicken-salami-masala-sliced-500-g/,"Meatzza Chicken - Salami Masala Sliced, 500 g",275,,,500 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40059417_1-meatzza-chicken-salami-masala-sliced.jpg,Meatzza Chickrn Salami is made from Tender Chicken Meat which gives you best taste in sandwich and salad.,8.90406E+12,"https://www.bigbasket.com/media/uploads/p/l/40059417_1-meatzza-chicken-salami-masala-sliced.jpg"""
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", CHICKEN SAUSAGES , MEATZZA Chicken - Salami Masala Slice,Meatzza,40049532,https://www.bigbasket.com/pd/40049532/meatzza-chicken-salami-masala-slice-250-g/,"Meatzza Chicken - Salami Masala Slice, 250 g",150,,,250 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40049532_4-meatzza-chicken-salami-masala-slice.jpg,"Its fine cold cuts mostly eaten at the breakfast. Mixture of freshly mixed poultry, spices and flavouring agents. The Finished result is delicious and soft in texture. It's properly packed and frozen to ensure that it retains its taste and aroma. Should be Kept Frozen at or below -18Ã‚ºC.",8.90406E+12,"https://www.bigbasket.com/media/uploads/p/l/40049532_4-meatzza-chicken-salami-masala-slice.jpg"""
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", PORK & HAM , MEATZZA Pork Sausages,Meatzza,40059427,https://www.bigbasket.com/pd/40059427/meatzza-pork-sausages-500-g/,"Meatzza Pork Sausages, 500 g",375,,,500 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40059427_3-meatzza-pork-sausages.jpg,Meatzza Pork Sausages is made from farm raised Pork and it is skinless and 100% safe and hygiene.,8.90406E+12,"https://www.bigbasket.com/media/uploads/p/l/40059427_3-meatzza-pork-sausages.jpg"""
," EGGS, MEAT & FISH ", POULTRY , FROZEN CHICKEN , MEATZZA Chicken - Malai Seekh Kebab,Meatzza,40059422,https://www.bigbasket.com/pd/40059422/meatzza-chicken-malai-seekh-kebab-500-g/,"Meatzza Chicken - Malai Seekh Kebab, 500 g",335,,,500 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40059422_8-meatzza-chicken-malai-seekh-kebab.jpg,Maeatzza Chicken Seekh Kebab are made from Tender Chicken Meat with Fresh Vegetable which gives you best taste.,8.90406E+12,"https://www.bigbasket.com/media/uploads/p/l/40059422_8-meatzza-chicken-malai-seekh-kebab.jpg"""
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", CHICKEN SAUSAGES ," LA CARNE Ham - Chicken Classic whole, Smoked",La Carne,40063430,https://www.bigbasket.com/pd/40063430/la-carne-ham-chicken-classic-whole-smoked-800-g-pouch/,"La Carne Ham - Chicken Classic whole, Smoked, 800 g Pouch",700,,,800 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40063430_2-la-carne-ham-chicken-classic-whole-smoked.jpg,,8.90606E+12,"https://www.bigbasket.com/media/uploads/p/l/40063430_2-la-carne-ham-chicken-classic-whole-smoked.jpg"""
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", CHICKEN SAUSAGES , LA CARNE Chicken Breakfast Sausage,La Carne,40161832,https://www.bigbasket.com/pd/40161832/la-carne-chicken-breakfast-sausage-500-g-pkt/,"La Carne Chicken Breakfast Sausage, 500 g PKT",275,,,500 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40161832_2-la-carne-chicken-breakfast-sausage.jpg,"At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Chicken Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Made with lean ground chicken with low fat, perfect breakfast and alternative to regular sausages.",8.90606E+12,"https://www.bigbasket.com/media/uploads/p/l/40161832_2-la-carne-chicken-breakfast-sausage.jpg"""
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", CHICKEN SAUSAGES , LA CARNE Chicken Chorizo Sausage,La Carne,40161833,https://www.bigbasket.com/pd/40161833/la-carne-chicken-chorizo-sausage-500-g-pkt/,"La Carne Chicken Chorizo Sausage, 500 g PKT",300,,,500 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40161833_1-la-carne-chicken-chorizo-sausage.jpg,"At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Chicken Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Spanish Chorizo flavouring in Chicken Sausage gives a distinctive taste of Spanish spices. ",8.90606E+12,"https://www.bigbasket.com/media/uploads/p/l/40161833_1-la-carne-chicken-chorizo-sausage.jpg"""
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", CHICKEN SAUSAGES , LA CARNE Chicken Bell Pepper Salami,La Carne,40161839,https://www.bigbasket.com/pd/40161839/la-carne-chicken-bell-pepper-salami-250-g-pkt/,"La Carne Chicken Bell Pepper Salami, 250 g PKT",150,,,250 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40161839_2-la-carne-chicken-bell-pepper-salami.jpg,"At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Chicken Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Made with lean ground chicken with low fat. Chicken Salami with engraved Bell Peppers serves as anytime snack. Perfect snack or Salad combo for any meal of the day.",8.90606E+12,"https://www.bigbasket.com/media/uploads/p/l/40161839_2-la-carne-chicken-bell-pepper-salami.jpg"""
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", CHICKEN SAUSAGES , LA CARNE Chicken Classic Salami,La Carne,40161840,https://www.bigbasket.com/pd/40161840/la-carne-chicken-classic-salami-250-g-pkt/,"La Carne Chicken Classic Salami, 250 g PKT",140,,,250 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40161840_2-la-carne-chicken-classic-salami.jpg,"At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Chicken Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Made with lean ground chicken with low fat. Traditional Chicken Salami serves as anytime snack. Perfect snack or Salad combo for any meal of the day.",8.90606E+12,"https://www.bigbasket.com/media/uploads/p/l/40161840_2-la-carne-chicken-classic-salami.jpg"""
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", CHICKEN SAUSAGES , LA CARNE Chicken Premium Ham,La Carne,40161841,https://www.bigbasket.com/pd/40161841/la-carne-chicken-premium-ham-250-g-pkt/,"La Carne Chicken Premium Ham, 250 g PKT",200,,,250 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40161841_2-la-carne-chicken-premium-ham.jpg,"At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Chicken Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Made with lean ground chicken with low fat. Chicken ham is a unique product and an alternative to traditional ham. A good start to a day's breakfast.",8.90606E+12,"https://www.bigbasket.com/media/uploads/p/l/40161841_2-la-carne-chicken-premium-ham.jpg"""
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", PORK & HAM , LA CARNE Pork Premium Bacon,La Carne,40161849,https://www.bigbasket.com/pd/40161849/la-carne-pork-premium-bacon-250-g-pkt/,"La Carne Pork Premium Bacon, 250 g PKT",350,,,250 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40161849_1-la-carne-pork-premium-bacon.jpg,"At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Imported Pork Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Made with best of European Pork meat, which is lean with low fat. Natural wood smoked pork bacon star of American style bacon.",8.90606E+12,"https://www.bigbasket.com/media/uploads/p/l/40161849_1-la-carne-pork-premium-bacon.jpg"""
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", PORK & HAM , LA CARNE Pork Premium Ham,La Carne,40162598,https://www.bigbasket.com/pd/40162598/la-carne-pork-premium-ham-250-g-pkt/,"La Carne Pork Premium Ham, 250 g PKT",275,,,250 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40162598_1-la-carne-pork-premium-ham.jpg,"At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Imported Pork Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Made with best of European Pork meat, which is lean with low fat. Pork Ham is richly flavoured and traditional.",8.90606E+12,"https://www.bigbasket.com/media/uploads/p/l/40162598_1-la-carne-pork-premium-ham.jpg"""
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", CHICKEN SAUSAGES , MEATZZA Chicken - Jumbo Hot Dog,Meatzza,40049537,https://www.bigbasket.com/pd/40049537/meatzza-chicken-jumbo-hot-dog-500-g/,"Meatzza Chicken - Jumbo Hot Dog, 500 g",300,,,500 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40049537_6-meatzza-chicken-jumbo-hot-dog.jpg,"Its a cooked sausage, traditionally grilled or steamed and favoured, served in a sliced bun as a sandwich. Its properly packed and frozen to ensure that it retains its taste and aroma. Should be Kept Frozen at or below -18C.",8.90406E+12,"https://www.bigbasket.com/media/uploads/p/l/40049537_6-meatzza-chicken-jumbo-hot-dog.jpg"""
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", PORK & HAM , LA CARNE Pork Chorizo Sausages,La Carne,40161848,https://www.bigbasket.com/pd/40161848/la-carne-pork-chorizo-sausages-250-g-pkt/,"La Carne Pork Chorizo Sausages, 250 g PKT",300,,,250 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40161848_1-la-carne-pork-chorizo-sausages.jpg,"At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Imported Pork Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Made with best of European Pork meat, which is lean with low fat. Spanish recipe, which is delicately spiced for that different zing.",8.90606E+12,"https://www.bigbasket.com/media/uploads/p/l/40161848_1-la-carne-pork-chorizo-sausages.jpg"""
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", CHICKEN SAUSAGES , MEATZZA Fresh Chicken Mince,Meatzza,40055087,https://www.bigbasket.com/pd/40055087/meatzza-fresh-chicken-mince-500-g/,"Meatzza Fresh Chicken Mince, 500 g",240,Rs 216,24,500 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40055087_4-meatzza-fresh-chicken-mince.jpg,"Processed from entire dressed whole bird, ideal for roasting and shallow frying, good to use in dry heat. Should be Kept Frozen at or below -18 C",8.90406E+12,"https://www.bigbasket.com/media/uploads/p/l/40055087_4-meatzza-fresh-chicken-mince.jpg"""
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", CHICKEN SAUSAGES , MEATZZA Fresh Boneless Chicken Thighs,Meatzza,40055085,https://www.bigbasket.com/pd/40055085/meatzza-fresh-boneless-chicken-thighs-500-g/,"Meatzza Fresh Boneless Chicken Thighs, 500 g",260,Rs 234,26,500 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40055085_2-meatzza-fresh-boneless-chicken-thighs.jpg,"Leg pieces processed from dressed whole bird. Very soft and tender in nature, ideal for roasting and good to use in dry heat. Should be Kept Frozen at or below -18 C",8.90406E+12,"https://www.bigbasket.com/media/uploads/p/l/40055085_2-meatzza-fresh-boneless-chicken-thighs.jpg"""
," EGGS, MEAT & FISH "," SAUSAGES, BACON & SALAMI ", CHICKEN SAUSAGES ," LA CARNE Ham - Chicken Tandoori, Mortadella",La Carne,40063431,https://www.bigbasket.com/pd/40063431/la-carne-ham-chicken-tandoori-mortadella-150-g-pouch/,"La Carne Ham - Chicken Tandoori, Mortadella, 150 g pouch",175,,,150 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40063431_5-la-carne-ham-chicken-tandoori-mortadella.jpg,,8.90606E+12,"https://www.bigbasket.com/media/uploads/p/l/40063431_5-la-carne-ham-chicken-tandoori-mortadella.jpg"""
