S.No,CATEGORY,SUB_CATEGORY,ITEM_GROUP,BRAND_NAME,ITEM_NAME,SKU,ITEM_URL,ITEM_NAME1,MRP,DISCOUNTED_PRICE,SAVE %,QTY,TYPE,IMAGE_MAIN,ABOUT,EAN,IMAGE URL 1
, FRUITS & VEGETABLES , CUTS & SPROUTS , CUT & PEELED VEGGIES , FRESHO Coriander Leaves - Chopped,Fresho,40005796,https://www.bigbasket.com/pd/40005796/fresho-coriander-leaves-chopped-100-g/,"Fresho Coriander Leaves - Chopped, 100 g",16.25,Rs 13,20%,100 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40005796_8-fresho-coriander-leaves-chopped.jpg,"Coriander leaves are green, fragile with a decorative appearance, minimal aroma and spicy sweet taste. Now do not bother wasting time cutting off the roots and chopping. We value your money and time and provide the freshest leafy edible parts.",40005796,"https://www.bigbasket.com/media/uploads/p/l/40005796_8-fresho-coriander-leaves-chopped.jpg"""
, FRUITS & VEGETABLES , CUTS & SPROUTS , CUT & PEELED VEGGIES , FRESHO Coccinia - Sliced,Fresho,40005807,https://www.bigbasket.com/pd/40005807/fresho-coccinia-sliced-200-g/,"Fresho Coccinia - Sliced, 200 g",23.75,Rs 19,20%,200 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40005807_18-fresho-coccinia-sliced.jpg,"The flesh of Coccinia is crunchy with a mild bitter after taste. Mature ones taste even sweeter. The translucent white flesh with seeds embedded turns red on ripening. They are oval to elongated with thick and light green skin. We deliver them fresh and diced, making your preparations much easier and quicker because we value your time!",4000580799,https://www.bigbasket.com/media/uploads/p/l/40005807_18-fresho-coccinia-sliced.jpg
, FRUITS & VEGETABLES , CUTS & SPROUTS , CUT & PEELED VEGGIES , FRESHO Sambar Onion - Peeled,Fresho,40005819,https://www.bigbasket.com/pd/40005819/fresho-sambar-onion-peeled-200-g/,"Fresho Sambar Onion - Peeled, 200 g",61.25,,,200 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40005819_5-fresho-sambar-onion-peeled.jpg,"Also known as button onions, Sambar Onions are relatively smaller onions with mild flavour and slightly sweet taste. Fresho delivers at your doorstep freshly peeled sambar onions, making your preparations much easier and quicker because we value your time!",40005819,https://www.bigbasket.com/media/uploads/p/l/40005819_5-fresho-sambar-onion-peeled.jpg
, FRUITS & VEGETABLES , CUTS & SPROUTS ," CUT FRUIT, TENDER COCONUT ", FRESHO Pomegranate - Peeled,Fresho,40005823,https://www.bigbasket.com/pd/40005823/fresho-pomegranate-peeled-200-g/,"Fresho Pomegranate - Peeled, 200 g",87.5,Rs 70,20%,200 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40005823_7-fresho-pomegranate-peeled.jpg,"We've eliminated the messy step of removing the peel of pomegranate. Savour the luscious seeds without any effort through Fresho's pomegranates. With ruby color and an intense, floral, sweet-tart flavour, the pomegranate delivers both taste and beauty. Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1229/pomegranate-cooler/",40005823,https://www.bigbasket.com/media/uploads/p/l/40005823_7-fresho-pomegranate-peeled.jpg
, FRUITS & VEGETABLES , CUTS & SPROUTS , CUT & PEELED VEGGIES ," FRESHO Banana - Raw, Diced",Fresho,40005827,https://www.bigbasket.com/pd/40005827/fresho-banana-raw-diced-200-g/,"Fresho Banana - Raw, Diced, 200 g",25,Rs 20,20%,200 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40005827_5-fresho-banana-raw-diced.jpg,"Relish the firm, Fresho raw bananas uniformly diced pack for its rich starchy texture in many Indian dishes. Raw bananas are unripened bananas with tough, green skin. Their flesh is white, dense and has a starchy-tart flavour. Fresho raw bananas are graded and sorted by our experts and best quality is delivered. Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/678/kele-ka-kabab/",40005827,https://www.bigbasket.com/media/uploads/p/l/40005827_5-fresho-banana-raw-diced.jpg
, FRUITS & VEGETABLES , CUTS & SPROUTS , CUT & PEELED VEGGIES ," FRESHO Banana - Raw, Sliced",Fresho,40005829,https://www.bigbasket.com/pd/40005829/fresho-banana-raw-sliced-200-g/,"Fresho Banana - Raw, Sliced, 200 g",32.5,Rs 26,20%,200 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40005829_5-fresho-banana-raw-sliced.jpg,"Relish the firm, Fresho raw bananas uniformly sliced pack for its rich starchy texture in many Indian dishes. Raw bananas are unripened bananas with tough, green skin. Their flesh is white, dense and has a starchy-tart flavour. Fresho raw bananas are graded and sorted by our experts and best quality is delivered. Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/678/kele-ka-kabab/",40005829,https://www.bigbasket.com/media/uploads/p/l/40005829_5-fresho-banana-raw-sliced.jpg
, FRUITS & VEGETABLES , CUTS & SPROUTS , CUT & PEELED VEGGIES , FRESHO Red Onion Skinned - Peeled,Fresho,40005834,https://www.bigbasket.com/pd/40005834/fresho-red-onion-skinned-peeled-1-kg/,"Fresho Red Onion Skinned - Peeled, 1 kg",208.75,Rs 167,20%,1 kg,veg,https://www.bigbasket.com/media/uploads/p/mm/40005834_4-fresho-red-onion-skinned-peeled.jpg,"Red onions, also known as Spanish onions, contain plenty of healthy essential nutrients as well as phytochemicals that provide long-term health benefits. Including red onions in your daily diet may help reduce your risk of chronic disease. Pungent yet flavorful, red onions can be enjoyed in salads, sliced for use on sandwiches or cooked into soups or other dishes.CFTRI technology is used for shelf life extension. Veggies will not be spoiled 4 days from the date of packing. Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",40005834,https://www.bigbasket.com/media/uploads/p/l/40005834_4-fresho-red-onion-skinned-peeled.jpg
, FRUITS & VEGETABLES , CUTS & SPROUTS , CUT & PEELED VEGGIES , FRESHO Yam - Sliced,Fresho,40005848,https://www.bigbasket.com/pd/40005848/fresho-yam-sliced-200-g/,"Fresho Yam - Sliced, 200 g",27.5,Rs 22,20%,200 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40005848_5-fresho-yam-sliced.jpg,Fresho brings sliced yams to your doorstep. Now roast or boil them in a jiffy and make a meal appear on the table in a flash. Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/779/sindhi-kadhi/,40005848,https://www.bigbasket.com/media/uploads/p/l/40005848_5-fresho-yam-sliced.jpg
, FRUITS & VEGETABLES , EXOTIC FRUITS & VEGGIES , EXOTIC FRUITS , FRESHO Dragon Fruit,Fresho,40008982,https://www.bigbasket.com/pd/40008982/fresho-dragon-fruit-1-pc/,"Fresho Dragon Fruit, 1 pc 220-350g",143.75,Rs 115,20%,1 pc,veg,https://www.bigbasket.com/media/uploads/p/mm/40008982_15-fresho-dragon-fruit.jpg,"Dragon fruits are oval to oblong in shape and size, with pink peel and green scale-like leaves. It is named after its resemblance to dragon scales. White flesh is dotted with black, tiny edible seeds. It has juicy and spongy flesh with sweet flavour and a hint of sourness. Fresho dragon fruits are sourced from Thailand. Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/2082/dragon-fruit-juice/",40008982,"https://www.bigbasket.com/media/uploads/p/l/40008982_15-fresho-dragon-fruit.jpg"""
, FRUITS & VEGETABLES , CUTS & SPROUTS , CUT & PEELED VEGGIES , FRESHO Garlic - Peeled,Fresho,40010687,https://www.bigbasket.com/pd/40010687/fresho-garlic-peeled-100-g/,"Fresho Garlic - Peeled, 100 g",86.25,Rs 69,20%,100 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40010687_4-fresho-garlic-peeled.jpg,Fresho provides you peeled garlic for your convenience and ease. Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/1120/garlic-herb-croutons/,40010687,https://www.bigbasket.com/media/uploads/p/l/40010687_4-fresho-garlic-peeled.jpg
, FRUITS & VEGETABLES , EXOTIC FRUITS & VEGGIES , EXOTIC VEGETABLES , FRESHO Lettuce - Romaine,Fresho,40016096,https://www.bigbasket.com/pd/40016096/fresho-lettuce-romaine-100-to-150-gm/,"Fresho Lettuce - Romaine, 100 to 150 gm",22.5,Rs 18,20%,100 to 150 gm,veg,https://www.bigbasket.com/media/uploads/p/mm/40016096_2-fresho-lettuce-romaine.jpg,"Romaine lettuce has long, deep green leaves with a crisp texture and a strong, but not bitter taste. They are packed with various nutrients suck as essential vitamins and minerals.",40016096,"https://www.bigbasket.com/media/uploads/p/l/40016096_2-fresho-lettuce-romaine.jpg"""
, FRUITS & VEGETABLES , ORGANIC FRUITS & VEGETABLES , ORGANIC VEGETABLES , FRESHO Fresh Turmeric - Organically Grown,Fresho,40020581,https://www.bigbasket.com/pd/40020581/fresho-fresh-turmeric-organically-grown-250-g/,"Fresho Fresh Turmeric - Organically Grown, 250 g",20,Rs 16,20%,250 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40020581_2-fresho-fresh-turmeric-organically-grown.jpg,"The best thing about Fresho fresh turmeric is that is pleasantly mild and does not have any sharp taste. The fresh turmeric has a lighter shade of colour than common turmeric. This looks quite similar to ginger, but the taste is earthy and peppery. The fresh turmeric root can be used to lend a yellowish-orange colour to soups or smoothies.",40020581,https://www.bigbasket.com/media/uploads/p/l/40020581_2-fresho-fresh-turmeric-organically-grown.jpg
, FRUITS & VEGETABLES , ORGANIC FRUITS & VEGETABLES , ORGANIC VEGETABLES , FRESHO Neem Giloy (Amruta Balli) - Organically Grown,Fresho,40020933,https://www.bigbasket.com/pd/40020933/fresho-neem-giloy-amruta-balli-organically-grown-100-g/,"Fresho Neem Giloy (Amruta Balli) - Organically Grown, 100 g",21.25,,,100 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40020933_4-fresho-neem-giloy-amruta-balli-organically-grown.jpg,"Giloy or Guduchi, also known as Amruta balli, is an ayurvedic natural herb, used in several Ayurvedic medicinal preparations. When combined with different types of herbs, it is known to produce alleviating effects on the various doshas defined in Ayurveda. This makes it a very versatile and powerful herb. The bark of Giloy looks greyish brown or creamy white in colour. It often grows on its own, found clinging to huge trees, especially mango and neem. It is generally known to improve the immune system, thereby protecting against infections. Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",40020933,https://www.bigbasket.com/media/uploads/p/l/40020933_4-fresho-neem-giloy-amruta-balli-organically-grown.jpg
, FRUITS & VEGETABLES , CUTS & SPROUTS , CUT & PEELED VEGGIES , FRESHO Cut - Mushroom,Fresho,40021066,https://www.bigbasket.com/pd/40021066/fresho-cut-mushroom-100-g/,"Fresho Cut - Mushroom, 100 g",56.25,Rs 45,20%,100 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40021066_4-fresho-cut-mushroom.jpg,"A mushroom is the fleshy, spore-bearing fruiting body of a fungus, typically produced above ground on soil. Fresho mushrooms are widely cultivated edible ones which are treated as vegetables. Product image shown is for representation purpose only, the actual product may vary based on season, produce & availability.",40021066,https://www.bigbasket.com/media/uploads/p/l/40021066_4-fresho-cut-mushroom.jpg
, FRUITS & VEGETABLES , FRESH VEGETABLES ," POTATO, ONION & TOMATO ", FRESHO Ooty Potato - Medium,Fresho,40021628,https://www.bigbasket.com/pd/40021628/fresho-ooty-potato-medium-1-kg/,"Fresho Ooty Potato - Medium, 1 kg",93.75,Rs 75,20%,1 kg,veg,https://www.bigbasket.com/media/uploads/p/mm/40021628_2-fresho-ooty-potato-medium.jpg,"Whether mashed, baked or roasted, people often consider potatoes as comfort food. It is an important food staple and the number one vegetable crop in the world. Potatoes are available year-round as they are harvested somewhere every month of the year. Product image shown is for representation purpose only, the actual product may vary based on season, produce & availability. Click here for delicious vegetable recipes -",40021628,https://www.bigbasket.com/media/uploads/p/l/40021628_2-fresho-ooty-potato-medium.jpg
, FRUITS & VEGETABLES , ORGANIC FRUITS & VEGETABLES , ORGANIC VEGETABLES , FRESHO Beetroot - Organically Grown,Fresho,40022635,https://www.bigbasket.com/pd/40022635/fresho-beetroot-organically-grown-500-g/,"Fresho Beetroot - Organically Grown, 500 g",37.5,,,500 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40022635_4-fresho-beetroot-organically-grown.jpg,"It Is Organically Grown And Handpicked From Farm Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",40022635,"https://www.bigbasket.com/media/uploads/p/l/40022635_4-fresho-beetroot-organically-grown.jpg"""
