S.No,CATEGORY,SUB_CATEGORY,ITEM_GROUP,BRAND_NAME,ITEM_NAME,SKU,ITEM_URL,ITEM_NAME1,MRP,DISCOUNTED_PRICE,SAVE %,QTY,TYPE,IMAGE_MAIN,ABOUT,EAN,IMAGE URL 1
, SNACKS & BRANDED FOODS ," SPREADS, SAUCES, KETCHUP ", CHOCO & NUT SPREAD , HERSHEYS Spread - Cocoa,Hersheys,1202888,https://www.bigbasket.com/pd/1202888/hersheys-spread-cocoa-3x135-g/,"Hersheys Spread - Cocoa, 3x135 g Multipack",480,Rs 456.29,24,3x135 g,,https://www.bigbasket.com/media/uploads/p/mm/1202888_1-hersheys-spread-cocoa.jpg,,1202888,https://www.bigbasket.com/media/uploads/p/l/1202888_1-hersheys-spread-cocoa.jpg
, SNACKS & BRANDED FOODS ," SPREADS, SAUCES, KETCHUP ", CHOCO & NUT SPREAD , HERSHEYS Spread - Cocoa,Hersheys,1202885,https://www.bigbasket.com/pd/1202885/hersheys-spread-cocoa-2x300-g/,"Hersheys Spread - Cocoa, 2x300 g Multipack",590,Rs 560.85,29,2x300 g,,https://www.bigbasket.com/media/uploads/p/mm/1202885_1-hersheys-spread-cocoa.jpg,,1202885,https://www.bigbasket.com/media/uploads/p/l/1202885_1-hersheys-spread-cocoa.jpg
, SNACKS & BRANDED FOODS ," SPREADS, SAUCES, KETCHUP ", CHOCO & NUT SPREAD , HERSHEYS Spread - Cocoa,Hersheys,40088415,https://www.bigbasket.com/pd/40088415/hersheys-spread-cocoa-150-g/,"Hersheys Spread - Cocoa, 150 g",160,Rs 155.20,5,150 g,,https://www.bigbasket.com/media/uploads/p/mm/40088415_8-hersheys-spread-cocoa.jpg,"• Amazing Chocolaty Taste • Goodness of Real Almonds • Multiple Usage - Bread, Biscuits, Cake.",8.90107E+11,"https://www.bigbasket.com/media/uploads/p/l/40088415_8-hersheys-spread-cocoa.jpg"""
, SNACKS & BRANDED FOODS , CHOCOLATES & CANDIES , CHOCOLATES , CADBURY DAIRY MILK Roast Almond Chocolate Bar,Cadbury Dairy Milk,267380,https://www.bigbasket.com/pd/267380/cadbury-dairy-milk-roast-almond-chocolate-bar-36-g/,"Cadbury Dairy Milk Roast Almond Chocolate Bar, 36 g",45,Rs 44.03,2%,36 g,,https://www.bigbasket.com/media/uploads/p/mm/267380_12-cadbury-dairy-milk-roast-almond-chocolate-bar.jpg,Cadbury Dairy Milk comes with the goodness of roasted almonds. The classic taste of Cadbury chocolates enriched with the real goodness. Enjoy the treat in town. It offers you the reason to celebrate every small and big occasion of happiness.,8.90123E+12,"https://www.bigbasket.com/media/uploads/p/l/267380_12-cadbury-dairy-milk-roast-almond-chocolate-bar.jpg"""
, SNACKS & BRANDED FOODS , CHOCOLATES & CANDIES , CHOCOLATES ," CADBURY DAIRY MILK Roast Almond Chocolate Bar, 36 g",Cadbury Dairy Milk,1207405,https://www.bigbasket.com/pd/1207405/cadbury-dairy-milk-roast-almond-chocolate-bar-36-g-4x36-g/,"Cadbury Dairy Milk Roast Almond Chocolate Bar, 36 g, 4x36 g Multipack",180,Rs 176.12,4,4x36 g,,https://www.bigbasket.com/media/uploads/p/mm/1207405_2-cadbury-dairy-milk-roast-almond-chocolate-bar-36-g.jpg,Cadbury Dairy Milk comes with the goodness of roasted almonds. The classic taste of Cadbury chocolates enriched with real goodness. Enjoy the treat in town. It offers you the reason to celebrate every small and big occasion of happiness.,1207405,https://www.bigbasket.com/media/uploads/p/l/1207405_2-cadbury-dairy-milk-roast-almond-chocolate-bar-36-g.jpg
, SNACKS & BRANDED FOODS , CHOCOLATES & CANDIES , CHOCOLATES ," CADBURY DAIRY MILK Roast Almond Chocolate Bar, 36 g",Cadbury Dairy Milk,1207406,https://www.bigbasket.com/pd/1207406/cadbury-dairy-milk-roast-almond-chocolate-bar-36-g-8x36-g/,"Cadbury Dairy Milk Roast Almond Chocolate Bar, 36 g, 8x36 g Multipack",360,Rs 352.24,8,8x36 g,,https://www.bigbasket.com/media/uploads/p/mm/1207406_2-cadbury-dairy-milk-roast-almond-chocolate-bar-36-g.jpg,Cadbury Dairy Milk comes with the goodness of roasted almonds. The classic taste of Cadbury chocolates enriched with real goodness. Enjoy the treat in town. It offers you the reason to celebrate every small and big occasion of happiness.,1207406,https://www.bigbasket.com/media/uploads/p/l/1207406_2-cadbury-dairy-milk-roast-almond-chocolate-bar-36-g.jpg
, SNACKS & BRANDED FOODS , SNACKS & NAMKEEN , CHIPS & CORN SNACKS ," A-1 CHIPS Banana Wafers - Ultra Thin, Classic Salt",A-1 Chips,40076851,https://www.bigbasket.com/pd/40076851/a-1-chips-banana-wafers-ultra-thin-classic-salt-180-g/,"A-1 Chips Banana Wafers - Ultra Thin, Classic Salt, 180 g",100,Rs 78.28,22%,180 g,,https://www.bigbasket.com/media/uploads/p/mm/40076851_3-a-1-chips-banana-wafers-ultra-thin-classic-salt.jpg,"A-1 Chips Banana Wafers - Ultra Thin, Classic Salt 180 g",8.90412E+12,"https://www.bigbasket.com/media/uploads/p/l/40076851_3-a-1-chips-banana-wafers-ultra-thin-classic-salt.jpg"""
, SNACKS & BRANDED FOODS ," SPREADS, SAUCES, KETCHUP ", TOMATO KETCHUP & SAUCES , KISSAN Sauce - Schezwan,Kissan,40129800,https://www.bigbasket.com/pd/40129800/kissan-sauce-schezwan-200-g/,"Kissan Sauce - Schezwan, 200 g",55,,,200 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40129800_1-kissan-sauce-schezwan.jpg,"This one is definitely a winner when it comes to making the all popular Chinese dishes at home. Its remarkable flavour comes from the 100% real ingredients that have gone in making it. Its a perfect blend of onions, garlic, chillies and ginger delivering a sizzling taste to your palette. Kissan Schezwan Sauce is a multipurpose sauce that can be used as a dip, gravy or stir fry sauce - an assured hero for all the Chinese snacks, be it schezwan rice, noodles, spaghetti, or just as a dip with your favourite snacks like samosa, momos, spring rolls, bread sandwich, bhel or nachos! Kissans international sauces are packaged in easy-to-use 200g pouches so that you can easily drizzle, dip, spread, cook on to any dish of your choice and reseal it to restore its freshness. Started in 1934, Kissan is a popular brand in India. Kissan is more than just jams, ketchup, sauces and squashes. Its all about kids eating happily & growing up happily. Kissans tasty and natural goodness keeps both, mothers & kids happy. The brands reassurance to mothers is that they can make snack or tiffin times fun yet wholesome with the Kissan range of products that are made with 100% natural ingredients. It is easy to cook schezwan rice at home with Kissan Schezwan sauce. It can be used in cooking, or it can be used as a dip or a spread. It is made from 100% real vegetables. Enjoy it with your favourite dry snacks. It comes in an attractive pouch.",8.90103E+12,"https://www.bigbasket.com/media/uploads/p/l/40129800_1-kissan-sauce-schezwan.jpg"""
, SNACKS & BRANDED FOODS , CHOCOLATES & CANDIES , CHOCOLATES ," CADBURY DAIRY MILK Crackle Chocolate Bar, 36 g",Cadbury Dairy Milk,1207401,https://www.bigbasket.com/pd/1207401/cadbury-dairy-milk-crackle-chocolate-bar-36-g-4x36-g/,"Cadbury Dairy Milk Crackle Chocolate Bar, 36 g, 4x36 g Multipack",180,Rs 166.12,14,4x36 g,,https://www.bigbasket.com/media/uploads/p/mm/1207401_1-cadbury-dairy-milk-crackle-chocolate-bar-36-g.jpg,"Rich, smooth and creamy Classic Milk Chocolate with rice crispies, every bite of Cadbury Dairy Milk Crackle Chocolate Bar is crispier with those little taste explosions in your mouth.",1207401,https://www.bigbasket.com/media/uploads/p/l/1207401_1-cadbury-dairy-milk-crackle-chocolate-bar-36-g.jpg
, SNACKS & BRANDED FOODS , CHOCOLATES & CANDIES , CHOCOLATES ," CADBURY DAIRY MILK Crackle Chocolate Bar, 36 g",Cadbury Dairy Milk,1207402,https://www.bigbasket.com/pd/1207402/cadbury-dairy-milk-crackle-chocolate-bar-36-g-8x36-g/,"Cadbury Dairy Milk Crackle Chocolate Bar, 36 g, 8x36 g Multipack",360,Rs 327.20,33,8x36 g,,https://www.bigbasket.com/media/uploads/p/mm/1207402_3-cadbury-dairy-milk-crackle-chocolate-bar-36-g.jpg,"Rich, smooth and creamy Classic Milk Chocolate with rice crispies, every bite of Cadbury Dairy Milk Crackle Chocolate Bar is crispier with those little taste explosions in your mouth.",1207402,https://www.bigbasket.com/media/uploads/p/l/1207402_3-cadbury-dairy-milk-crackle-chocolate-bar-36-g.jpg
, SNACKS & BRANDED FOODS , CHOCOLATES & CANDIES , CHOCOLATES , CADBURY DAIRY MILK Crackle Chocolate Bar,Cadbury Dairy Milk,1202132,https://www.bigbasket.com/pd/1202132/cadbury-dairy-milk-crackle-chocolate-bar-3x36-g/,"Cadbury Dairy Milk Crackle Chocolate Bar, 3x36 g (Multipack)",135,,,3x36 g,,https://www.bigbasket.com/media/uploads/p/mm/1202132_1-cadbury-dairy-milk-crackle-chocolate-bar.jpg,"Rich, smooth and creamy Classic Milk Chocolate with rice crispies. Every bite is crispier with those little taste explosions in your mouth.",1202132,https://www.bigbasket.com/media/uploads/p/l/1202132_1-cadbury-dairy-milk-crackle-chocolate-bar.jpg
, SNACKS & BRANDED FOODS , CHOCOLATES & CANDIES , CHOCOLATES , CADBURY DAIRY MILK Crackle Chocolate Bar,Cadbury Dairy Milk,267463,https://www.bigbasket.com/pd/267463/cadbury-dairy-milk-crackle-chocolate-bar-36-g/,"Cadbury Dairy Milk Crackle Chocolate Bar, 36 g",45,Rs 44.03,2%,36 g,,https://www.bigbasket.com/media/uploads/p/mm/267463_12-cadbury-dairy-milk-crackle-chocolate-bar.jpg,"Rich, smooth and creamy Classic Milk Chocolate with rice crispies. Every bite is crispier with those little taste explosions in your mouth.",8.90123E+12,"https://www.bigbasket.com/media/uploads/p/l/267463_12-cadbury-dairy-milk-crackle-chocolate-bar.jpg"""
, SNACKS & BRANDED FOODS , BISCUITS & COOKIES ," MARIE, HEALTH, DIGESTIVE ", BRITANNIA Biscuits - Vita Marie Gold,Britannia,1206703,https://www.bigbasket.com/pd/1206703/britannia-biscuits-vita-marie-gold-2x150-g/,"Britannia Biscuits - Vita Marie Gold, 2x150 g Multipack",40,,,2x150 g,,https://www.bigbasket.com/media/uploads/p/mm/1206703_2-britannia-biscuits-vita-marie-gold.jpg,"Britannia Vita Marie Gold Biscuits contains absolutely low fat, without any cholesterol, made of 58% cereal, milk protein and 10 necessary vitamins that give you ideal nutrition. 1 serve of Vita Marie Gold gives 15% RDA of vitamins.",1206703,"https://www.bigbasket.com/media/uploads/p/l/1206703_2-britannia-biscuits-vita-marie-gold.jpg"""
, SNACKS & BRANDED FOODS , BISCUITS & COOKIES ," MARIE, HEALTH, DIGESTIVE ", BRITANNIA Biscuits - Vita Marie Gold,Britannia,1200148,https://www.bigbasket.com/pd/1200148/britannia-biscuits-vita-marie-gold-6x75-g/,"Britannia Biscuits - Vita Marie Gold, 6x75 g Multi Pack",60,,,6x75 g,,https://www.bigbasket.com/media/uploads/p/mm/1200148_2-britannia-biscuits-vita-marie-gold.jpg,Vita Marie Gold Biscuit by Britannia is one of those to pleasure you with its very balanced flavor and lightness. It is also a perfect for the woman of today.,1200148,"https://www.bigbasket.com/media/uploads/p/l/1200148_2-britannia-biscuits-vita-marie-gold.jpg"""
, SNACKS & BRANDED FOODS , BISCUITS & COOKIES ," MARIE, HEALTH, DIGESTIVE ", BRITANNIA Vita Marie Gold Biscuits,Britannia,100012347,https://www.bigbasket.com/pd/100012347/britannia-vita-marie-gold-biscuits-75-g/,"Britannia Vita Marie Gold Biscuits, 75 g",10,,,75 g,,https://www.bigbasket.com/media/uploads/p/mm/100012347_3-britannia-vita-marie-gold-biscuits.jpg,"Britannia Vita Marie Gold Biscuits are crisp and light biscuits packed with the goodness of 10 essential vitamins. Being low fat and zero cholesterol snacks, Marie Gold biscuits act as a perfect companion for your cup of tea. Britannia biscuits and cookies for long has been a part of every home, sharing those moments of joy Believing in delivering fresh and healthy products, Britannia India manufactures some of India's favourite brands like 50-50, Tiger, NutriChoice, Bourbon, Good Day, Milk Bikis and Little Hearts.",100012347,"https://www.bigbasket.com/media/uploads/p/l/100012347_3-britannia-vita-marie-gold-biscuits.jpg"""
, SNACKS & BRANDED FOODS , BISCUITS & COOKIES ," MARIE, HEALTH, DIGESTIVE ", BRITANNIA Vita Marie Gold Biscuits,Britannia,100012348,https://www.bigbasket.com/pd/100012348/britannia-vita-marie-gold-biscuits-150-g/,"Britannia Vita Marie Gold Biscuits, 150 g",20,,,150 g,veg,https://www.bigbasket.com/media/uploads/p/mm/100012348_7-britannia-vita-marie-gold-biscuits.jpg,"Britannia Vita Marie Gold Biscuits are crisp and light biscuits packed with the goodness of 10 essential vitamins. Being low fat and zero cholesterol snacks, Marie Gold biscuits act as a perfect companion for your cup of tea. Britannia biscuits and cookies for long has been a part of every home, sharing those moments of joy Believing in delivering fresh and healthy products, Britannia India manufactures some of India's favourite brands like 50-50, Tiger, NutriChoice, Bourbon, Good Day, Milk Bikis and Little Hearts.",100012348,"https://www.bigbasket.com/media/uploads/p/l/100012348_7-britannia-vita-marie-gold-biscuits.jpg"""
, SNACKS & BRANDED FOODS , BISCUITS & COOKIES ," MARIE, HEALTH, DIGESTIVE ", BRITANNIA Biscuits - Vita Marie Gold,Britannia,1203935,https://www.bigbasket.com/pd/1203935/britannia-biscuits-vita-marie-gold-6x150-g/,"Britannia Biscuits - Vita Marie Gold, 6x150 g Multipack",120,,,6x150 g,,https://www.bigbasket.com/media/uploads/p/mm/1203935_2-britannia-biscuits-vita-marie-gold.jpg,"Britannia Vita Marie Gold Biscuits contains absolutely low fat, without any cholesterol, made of 58% cereal, milk protein and 10 necessary vitamins that give you ideal nutrition. 1 serve of Vita Marie Gold gives 15% RDA of vitamins.",1203935,"https://www.bigbasket.com/media/uploads/p/l/1203935_2-britannia-biscuits-vita-marie-gold.jpg"""
, SNACKS & BRANDED FOODS , BISCUITS & COOKIES , COOKIES , BRITANNIA Good Day Butter Cookies,Britannia,40026357,https://www.bigbasket.com/pd/40026357/britannia-good-day-butter-cookies-38-g/,"Britannia Good Day Butter Cookies, 38 g",5,,,38 g,,https://www.bigbasket.com/media/uploads/p/mm/40026357_4-britannia-good-day-butter-cookies.jpg,"Britannia Good Day Butter Cookies are delicious butter cookies, perfect with a cup of tea or to satisfy those hunger pangs between meals. With a light crunchy bite, the cookie melts in your mouth leaving a delicious buttery taste. Britannia biscuits, cookies, cakes and rusk are a perfect companion for your tea. Believing in delivering wholesome and delicious products, Britannia India manufactures some of India's favourite brands like 50-50, Tiger, NutriChoice, Bourbon, Milk Bikis and Marie Gold.",40026357,"https://www.bigbasket.com/media/uploads/p/l/40026357_4-britannia-good-day-butter-cookies.jpg"""
, SNACKS & BRANDED FOODS ," NOODLE, PASTA, VERMICELLI ", VERMICELLI , MTR Vermicelli,MTR,265978,https://www.bigbasket.com/pd/265978/mtr-vermicelli-150-g-pouch/,"MTR Vermicelli, 150 g Pouch",16,,,150 g,veg,https://www.bigbasket.com/media/uploads/p/mm/265978_2-mtr-vermicelli.jpg,"MTR Vermicelli's are prepared of wheat semolina. It is healthy, wholesome.",8.90104E+12,"https://www.bigbasket.com/media/uploads/p/l/265978_2-mtr-vermicelli.jpg"""
, SNACKS & BRANDED FOODS ," NOODLE, PASTA, VERMICELLI ", VERMICELLI , MTR Vermicelli,MTR,265947,https://www.bigbasket.com/pd/265947/mtr-vermicelli-850-g-pouch/,"MTR Vermicelli, 850 g Pouch",80,Rs 66.95,16%,850 g,veg,https://www.bigbasket.com/media/uploads/p/mm/265947_7-mtr-vermicelli.jpg,"MTR vermicelli ultra-thin noodles are finished of wheat semolina. They can be used in so many luscious ways itƒÆ’‚¢ƒ¢¢‚¬Å¡‚¬ƒ¢¢‚¬Å¾‚¢s healthy, wholesome. It guarantees that premium quality and fresh ingredients used in preparing their products. It can be used to make upma or delicious pulav.",8.90104E+12,"https://www.bigbasket.com/media/uploads/p/l/265947_7-mtr-vermicelli.jpg"""
, SNACKS & BRANDED FOODS ," NOODLE, PASTA, VERMICELLI ", VERMICELLI , MTR Vermicelli,MTR,265948,https://www.bigbasket.com/pd/265948/mtr-vermicelli-400-g-pouch/,"MTR Vermicelli, 400 g Pouch",42,,,400 g,veg,https://www.bigbasket.com/media/uploads/p/mm/265948_8-mtr-vermicelli.jpg,MTR vermicelli is made up of special wheat semolina process that assures to be non-sticky and does not make lumps. Try the scrumptious MTR vermicelli to make savory upma or lob it with boiled vegetables for a wholesome pula or you can even make a creamy sweet kheer for the ideal dessert.,8.90104E+12,"https://www.bigbasket.com/media/uploads/p/l/265948_8-mtr-vermicelli.jpg"""
, SNACKS & BRANDED FOODS , BREAKFAST CEREALS , FLAKES , KELLOGGS Chocos Fills 250 gm + Chocos - Crunchy Bites 390 gm,Kelloggs,1202313,https://www.bigbasket.com/pd/1202313/kelloggs-chocos-fills-250-gm-chocos-crunchy-bites-390-gm-combo/,"Kelloggs Chocos Fills 250 gm + Chocos - Crunchy Bites 390 gm, Combo 2 Items",355,,,Combo,,https://www.bigbasket.com/media/uploads/p/mm/1202313_1-kelloggs-chocos-fills-250-gm-chocos-crunchy-bites-390-gm.jpg,,,https://www.bigbasket.com/media/uploads/p/l/1202313_1-kelloggs-chocos-fills-250-gm-chocos-crunchy-bites-390-gm.jpg
, SNACKS & BRANDED FOODS , READY TO COOK & EAT , SOUPS , KNORR Classic Mixed Vegetable Soup,Knorr,1201506,https://www.bigbasket.com/pd/1201506/knorr-classic-mixed-vegetable-soup-3x45-g/,"Knorr Classic Mixed Vegetable Soup, 3x45 g Multipack",165,,,3x45 g,veg,https://www.bigbasket.com/media/uploads/p/mm/1201506_3-knorr-classic-mixed-vegetable-soup.jpg,"Knorr has hand-picked the best quality vegetables and mixed it with spices to make delicious Knorr Mixed Vegetable Soup. A perfect medley of vegetables & spices gives it its lip-smacking taste and perfect consistency every time. Made with 100% real vegetables and no added preservatives, this soup is ready in three simple steps and serves four. So now enjoy Restaurant like delicious Soup at home.Knorr Soups range comprises of 11 delicious flavours of 4 serve soups and 7 flavours of Cup-a-soup. Great taste is in our Nature! Knorr has gone to great lengths to ensure a perfect blend of Ingredients and consistency that give you Restaurant like Soup at home.About Knorr: Just like you, we love everything about food, because no delicious meal is cooked without love. Love for carefully selected Ingredients, flavours and spices, or the aroma of dinner wafting through your home. Love for the people you feed everyday; your family and friends, relatives and guests, the people that matter to you the most. With Knorr as your cooking partner, you can serve your loved ones nutritious and flavourful meals at home. Soup Fun Fact - The earliest archaeological evidence for the consumption of soup dates back to 6000 BC. Features and Benefits: • Made with 100% real vegetables • Contains no added preservatives • Ready to eat in 3 simple steps • Serves 4 • Goes well with: White Sauce Pasta or Red Sauce Pasta • Chefs Tip: Garnish with capsicum & coriander and serve with savoury crackers",1201506,https://www.bigbasket.com/media/uploads/p/l/1201506_3-knorr-classic-mixed-vegetable-soup.jpg
, SNACKS & BRANDED FOODS , READY TO COOK & EAT , SOUPS , KNORR Classic Mixed Vegetable Soup,Knorr,1205812,https://www.bigbasket.com/pd/1205812/knorr-classic-mixed-vegetable-soup-4x45-g/,"Knorr Classic Mixed Vegetable Soup, 4x45 g Multipack",220,,,4x45 g,,https://www.bigbasket.com/media/uploads/p/mm/1205812_1-knorr-classic-mixed-vegetable-soup.jpg,"Knorr has hand-picked the best quality vegetables and mixed it with spices to make delicious Knorr Mixed Vegetable Soup. A perfect medley of vegetables & spices gives it its lip-smacking taste and perfect consistency everytime. Made with 100% real vegetables and no added preservatives, this soup is ready in three simple steps and serves four. So now enjoy Restaurant like delicious Soup at home.Knorr Soups range comprises of 11 delicious flavours of 4 serve soups and 7 flavours of Cup-a-soup. Great taste is in our Nature! Knorr has gone to great lengths to ensure a perfect blend of ingredients and consistency that give you Restaurant like Soup at home.About Knorr:Just like you, we love everything about food, because no delicious meal is cooked without love. Love for carefully selected ingredients, flavours and spices, or the aroma of dinner wafting through your home. Love for the people you feed everyday; your family and friends, relatives and guests, the people that matter to you the most. With Knorr as your cooking partner, you can serve your loved ones nutritious and flavourful meals at home. Soup Fun Fact - The earliest archaeological evidence for the consumption of soup dates back to 6000 BC. Features and Benefits Made with 100% real vegetables Contains no added preservatives Ready to eat in 3 simple steps Serves 4 Goes well with: White Sauce Pasta or Red Sauce Pasta Chefs Tip: Garnish with capsicum & coriander and serve with savoury crackers",1205812,https://www.bigbasket.com/media/uploads/p/l/1205812_1-knorr-classic-mixed-vegetable-soup.jpg
, SNACKS & BRANDED FOODS , READY TO COOK & EAT , SOUPS , KNORR Classic Mixed Vegetable Soup,Knorr,266557,https://www.bigbasket.com/pd/266557/knorr-classic-mixed-vegetable-soup-45-g/,"Knorr Classic Mixed Vegetable Soup, 45 g",55,Rs 49.50,10%,45 g,veg,https://www.bigbasket.com/media/uploads/p/mm/266557_18-knorr-classic-mixed-vegetable-soup.jpg,"Knorr has hand-picked the best quality vegetables and mixed it with spices to make delicious Knorr Mixed Vegetable Soup. A perfect medley of vegetables & spices gives it its lip-smacking taste and perfect consistency everytime. Made with 100% real vegetables and no added preservatives, this soup is ready in three simple steps and serves four. So now enjoy Restaurant like delicious Soup at home.Knorr Soups range comprises of 11 delicious flavours of 4 serve soups and 7 flavours of Cup-a-soup. Great taste is in our Nature! Knorr has gone to great lengths to ensure a perfect blend of ingredients and consistency that give you Restaurant like Soup at home.About Knorr:Just like you, we love everything about food, because no delicious meal is cooked without love. Love for carefully selected ingredients, flavours and spices, or the aroma of dinner wafting through your home. Love for the people you feed everyday; your family and friends, relatives and guests, the people that matter to you the most. With Knorr as your cooking partner, you can serve your loved ones nutritious and flavourful meals at home. Soup Fun Fact - The earliest archaeological evidence for the consumption of soup dates back to 6000 BC. Features and Benefits Made with 100% real vegetables Contains no added preservatives Ready to eat in 3 simple steps Serves 4 Goes well with: White Sauce Pasta or Red Sauce Pasta Chefs Tip: Garnish with capsicum & coriander and serve with savoury crackers",8.90103E+12,"https://www.bigbasket.com/media/uploads/p/l/266557_18-knorr-classic-mixed-vegetable-soup.jpg"""
, SNACKS & BRANDED FOODS , BISCUITS & COOKIES , COOKIES , BRITANNIA Good Day Pista Badam Cookies,Britannia,40075985,https://www.bigbasket.com/pd/40075985/britannia-good-day-pista-badam-cookies-60-g/,"Britannia Good Day Pista Badam Cookies, 60 g (Get 7 g Extra)",10,,,60 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40075985_4-britannia-good-day-pista-badam-cookies.jpg,"Britannia Good Day Pista Badam Cookies are delicious crunchy cookies made with wholesome pista, cashew and almond. These melt in mouth cookies with their unique mix of nuts are perfect with a cup of tea or to satisfy those mid-meal hunger pangs. Britannia biscuits, cookies, cakes and rusk are a perfect companion for your tea. Believing in delivering wholesome and delicious products, Britannia India manufactures some of India's favourite brands like 50-50, Tiger, NutriChoice, Bourbon, Milk Bikis and Marie Gold.",40075985,"https://www.bigbasket.com/media/uploads/p/l/40075985_4-britannia-good-day-pista-badam-cookies.jpg"""
, SNACKS & BRANDED FOODS , BISCUITS & COOKIES , COOKIES , BRITANNIA Good Day - Nuts Cookie,Britannia,1203922,https://www.bigbasket.com/pd/1203922/britannia-good-day-nuts-cookie-6x58-g/,"Britannia Good Day - Nuts Cookie, 6x58 g Multipack",60,,,6x58 g,,https://www.bigbasket.com/media/uploads/p/mm/1203922_2-britannia-good-day-nuts-cookie.jpg,"Comprises Pista, Almond and Cashew.",1203922,"https://www.bigbasket.com/media/uploads/p/l/1203922_2-britannia-good-day-nuts-cookie.jpg"""
, SNACKS & BRANDED FOODS , BISCUITS & COOKIES , COOKIES , BRITANNIA Good Day - Nuts Cookie,Britannia,1203923,https://www.bigbasket.com/pd/1203923/britannia-good-day-nuts-cookie-12x58-g/,"Britannia Good Day - Nuts Cookie, 12x58 g Multipack",120,,,12x58 g,,https://www.bigbasket.com/media/uploads/p/mm/1203923_2-britannia-good-day-nuts-cookie.jpg,"Comprises Pista, Almond and Cashew.",1203923,"https://www.bigbasket.com/media/uploads/p/l/1203923_2-britannia-good-day-nuts-cookie.jpg"""
, SNACKS & BRANDED FOODS , BISCUITS & COOKIES , COOKIES , BRITANNIA Good Day Pista Badam Cookies,Britannia,40075988,https://www.bigbasket.com/pd/40075988/britannia-good-day-pista-badam-cookies-250-g/,"Britannia Good Day Pista Badam Cookies, 250 g",70,,,250 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40075988_2-britannia-good-day-pista-badam-cookies.jpg,"Britannia Good Day Pista Badam Cookies are delicious crunchy cookies made with wholesome pista, cashew and almond. These melt in mouth cookies with their unique mix of nuts are perfect with a cup of tea or to satisfy those mid-meal hunger pangs. Britannia biscuits, cookies, cakes and rusk are a perfect companion for your tea. Believing in delivering wholesome and delicious products, Britannia India manufactures some of India's favourite brands like 50-50, Tiger, NutriChoice, Bourbon, Milk Bikis and Marie Gold.",40075988,"https://www.bigbasket.com/media/uploads/p/l/40075988_2-britannia-good-day-pista-badam-cookies.jpg"""
, SNACKS & BRANDED FOODS , BREAKFAST CEREALS , FLAKES , KELLOGGS Chocos Fills,Kelloggs,1202307,https://www.bigbasket.com/pd/1202307/kelloggs-chocos-fills-2x250-g/,"Kelloggs Chocos Fills, 2x250 g (Multipack)",350,,,2x250 g,,https://www.bigbasket.com/media/uploads/p/mm/1202307_1-kelloggs-chocos-fills.jpg,"• Presenting Kelloggs Chocos Fills: Centre-Filled Pillows which are crunchy chocolaty outside and creamy chocolaty inside. • It is an anytime, anywhere snack. Experience yummy taste for Kelloggs Chocos Fills during breakfast, between lectures, while travelling or late-night munching. • Have it with milk or without milk. • Source of Protein & Fibre. • High in B group Vitamins. • Naturally Cholestrol free. • Your #anytime snacking buddy is here. • There is a new monster in town. It is devious, cunning and crazy for Chocolaty. It is Hungry for Chocolaty! Are you ?",1202307,https://www.bigbasket.com/media/uploads/p/l/1202307_1-kelloggs-chocos-fills.jpg
, SNACKS & BRANDED FOODS , BREAKFAST CEREALS , FLAKES , KELLOGGS Chocos Fills,Kelloggs,40114334,https://www.bigbasket.com/pd/40114334/kelloggs-chocos-fills-250-g/,"Kelloggs Chocos Fills, 250 g",175,Rs 155,11%,250 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40114334_4-kelloggs-chocos-fills.jpg,"Presenting Kelloggs Chocos Fills Centre-Filled Pillows which are crunchy chocolaty outside and creamy chocolaty inside. It is an anytime, anywhere snack. Experience yummy taste for Kelloggs Chocos Fills during breakfast, between lectures, while travelling or late-night munching. Have it with milk or without milk. Chocos fill is a Multigrain Snack with Rice Flour, Whole Oat Flour and Whole Wheat Flour. Your anytime snacking buddy is here. There is a new monster in town. It is devious, cunning and crazy for Chocolaty. It is Hungry for Chocolaty. Are you? Kelloggs Chocos Fills is a source of protein and fibre and High in B Group Vitamins. A quick and convenient snack in just 2-3 minutes.",8.9015E+12,"https://www.bigbasket.com/media/uploads/p/l/40114334_4-kelloggs-chocos-fills.jpg"""
, SNACKS & BRANDED FOODS , CHOCOLATES & CANDIES , CHOCOLATES ," CADBURY FUSE Chocolate - Home Treats, 170.5 g",Cadbury Fuse,1207408,https://www.bigbasket.com/pd/1207408/cadbury-fuse-chocolate-home-treats-1705-g-2x1705-g/,"Cadbury Fuse Chocolate - Home Treats, 170.5 g, 2x170.5 g Multipack",298,Rs 291.60,6,2x170.5 g,,https://www.bigbasket.com/media/uploads/p/mm/1207408_2-cadbury-fuse-chocolate-home-treats-1705-g.jpg,"A delicious fusion of crunchy peanuts, sweet caramel, and a creamy centre all coated in smooth Cadbury milk chocolate. A chocolaty feast that stimulates your taste buds and satisfies you. This home treats pack contains 11 units of Cadbury Fuse (15.5 grams each).",1207408,https://www.bigbasket.com/media/uploads/p/l/1207408_2-cadbury-fuse-chocolate-home-treats-1705-g.jpg
