S.No,CATEGORY,SUB_CATEGORY,ITEM_GROUP,BRAND_NAME,ITEM_NAME,SKU,ITEM_URL,ITEM_NAME1,MRP,DISCOUNTED_PRICE,SAVE %,QTY,TYPE,IMAGE_MAIN,ABOUT,EAN,IMAGE URL 1
901," FOODGRAINS, OIL & MASALA ", DALS & PULSES , URAD & OTHER DALS , BB ROYAL White Peas/Matar/Pattani,bb Royal,10000441,https://www.bigbasket.com/pd/10000441/bb-royal-peasmatar-white-500-g-pouch/,"bb Royal White Peas/Matar/Pattani, 500 g Pouch",80,Rs 79,1%,500 g,veg,https://www.bigbasket.com/media/uploads/p/mm/10000441_11-bb-royal-peasmatar-white.jpg,"Peas White are a small but nutritionally mighty member of the legume family, is a very fine supply of cholesterol-lowering fiber. It also provide good to outstanding amounts of four important protein, two B-vitamins and minerals, all with virtually no fat. These are high in soluble fiber. Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/",1000044199,https://www.bigbasket.com/media/uploads/p/l/10000441_11-bb-royal-peasmatar-white.jpg
902," FOODGRAINS, OIL & MASALA ", DALS & PULSES , URAD & OTHER DALS , BB ROYAL White Peas/Matar,bb Royal,70001286,https://www.bigbasket.com/pd/70001286/bb-royal-white-peasmatar-1-kg-pouch/,"bb Royal White Peas/Matar, 1 kg Pouch",180,Rs 155,14%,1 kg,veg,https://www.bigbasket.com/media/uploads/p/mm/70001286_3-bb-royal-white-peasmatar.jpg,"Peas White are a small but nutritionally mighty member of the legume family, is a very fine supply of cholesterol-lowering fiber. It also provide good to outstanding amounts of four important protein, two B-vitamins and minerals, all with virtually no fat. These are high in soluble fiber Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/",70001286,https://www.bigbasket.com/media/uploads/p/l/70001286_3-bb-royal-white-peasmatar.jpg
903," FOODGRAINS, OIL & MASALA ", DALS & PULSES , URAD & OTHER DALS , BB ROYAL White Peas/Matar/Pattani,bb Royal,10000567,https://www.bigbasket.com/pd/10000567/bb-royal-white-peasmatar-200-g-pouch/,"bb Royal White Peas/Matar/Pattani, 200 g Pouch",40,Rs 34,15%,200 g,veg,https://www.bigbasket.com/media/uploads/p/mm/10000567_8-bb-royal-white-peasmatar.jpg,"White Peas are really small powerhouses of nutrition that are a boon for your health and the whole planet. Its also provides at least a quarter of the daily recommended amounts of copper, phosphorus, folic acid, iron, thiamin, potassium, magnesium and manganese. It is rich in soluble fiber. Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/",10000567,https://www.bigbasket.com/media/uploads/p/l/10000567_8-bb-royal-white-peasmatar.jpg
906," FOODGRAINS, OIL & MASALA ", RICE & RICE PRODUCTS , BASMATI RICE , BB ROYAL Basmati Rice - Everyday,bb Royal,40128448,https://www.bigbasket.com/pd/40128448/bb-royal-basmati-rice-everyday-5-kg/,"bb Royal Basmati Rice - Everyday, 5 kg",495,Rs 316,36%,5 kg,veg,https://www.bigbasket.com/media/uploads/p/mm/40128448_4-bb-royal-basmati-rice-everyday.jpg,"Sourced from the rice-bowl-states of Punjab, Haryana and Uttarakhand, it is processed in GMP plants using Swiss technology to ensure superior quality and nutrition value. The bb Royal Everyday basmati rice leaves a lasting impression because of its aroma, flavour and fluffy texture.",40128448,https://www.bigbasket.com/media/uploads/p/l/40128448_4-bb-royal-basmati-rice-everyday.jpg
907," FOODGRAINS, OIL & MASALA ", RICE & RICE PRODUCTS , BASMATI RICE , BB ROYAL Basmati Rice - Everyday,bb Royal,40110355,https://www.bigbasket.com/pd/40110355/bb-royal-basmati-rice-everyday-1-kg/,"bb Royal Basmati Rice - Everyday, 1 kg",99,Rs 71,28%,1 kg,veg,https://www.bigbasket.com/media/uploads/p/mm/40110355_10-bb-royal-basmati-rice-everyday.jpg,"Sourced from the rice-bowl-states of Punjab, Haryana and Uttarakhand, it is processed in GMP plants using Swiss technology to ensure superior quality and nutrition value. The bb Royal Everyday basmati rice leaves a lasting impression because of its aroma, flavour and fluffy texture.",8.90426E+12,https://www.bigbasket.com/media/uploads/p/l/40110355_10-bb-royal-basmati-rice-everyday.jpg
908," FOODGRAINS, OIL & MASALA ", RICE & RICE PRODUCTS , BASMATI RICE , BB ROYAL Basmati Rice - Everyday,bb Royal,1204452,https://www.bigbasket.com/pd/1204452/bb-royal-basmati-rice-everyday-2x1-kg/,"bb Royal Basmati Rice - Everyday, 2x1 kg Multipack",198,Rs 138,30%,2x1 kg,,https://www.bigbasket.com/media/uploads/p/mm/1204452_3-bb-royal-basmati-rice-everyday.jpg,"bb Royal Everyday Basmati rice leaves a lasting impression because of its flavour and fluffy texture. Made of popular varieties Sharbathi and Mogra from the Basmati-rice-bowl sates of Punjab, Haryana and Uttarakhand, this rice is processed in GMP plants using Swiss technology to ensure superior quality and high nutritional value. BB Royal Everyday Basmati Rice has been reasonably aged making it non-sticky and fluffy when cooked. Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/233/rice-rice-products/",1204452,https://www.bigbasket.com/media/uploads/p/l/1204452_3-bb-royal-basmati-rice-everyday.jpg
909," FOODGRAINS, OIL & MASALA ", RICE & RICE PRODUCTS , BASMATI RICE , BB ROYAL Basmati Rice - Everyday,bb Royal,1211911,https://www.bigbasket.com/pd/1211911/bb-royal-basmati-rice-everyday-2x5-kg/,"bb Royal Basmati Rice - Everyday, 2x5 Kg Multipack",990,Rs 622,37%,2x5 Kg,,https://www.bigbasket.com/media/uploads/p/mm/1211911_1-bb-royal-basmati-rice-everyday.jpg,"Sourced from the rice-bowl-states of Punjab, Haryana and Uttarakhand, it is processed in GMP plants using Swiss technology to ensure superior quality and nutrition value. The bb Royal Mogra basmati rice leaves a lasting impression because of its aroma, flavour and fluffy texture.",1211911,https://www.bigbasket.com/media/uploads/p/l/1211911_1-bb-royal-basmati-rice-everyday.jpg
910," FOODGRAINS, OIL & MASALA ", ORGANIC STAPLES , ORGANIC DALS & PULSES ," BB ROYAL Organic - Red Masoor Dal, Unpolished",bb Royal,40135856,https://www.bigbasket.com/pd/40135856/bb-royal-organic-red-masoor-dal-unpolished-2-kg/,"bb Royal Organic - Red Masoor Dal, Unpolished, 2 kg",279,Rs 229,18%,2 kg,veg,https://www.bigbasket.com/media/uploads/p/mm/40135856_4-bb-royal-organic-red-masoor-dal-unpolished.jpg,"Masoor dal is generally used Daal in India. It is essential that the split lentil should be without skin and red in colour. As it is split it does not need prior soaking. When cooked, it turns into a flexible golden coloured dal. It has one of the maximum percentages of protein. It helps in digestion, reduce the risk of heart disease, stabilized the blood sugar, and lowers cholesterol. BB Royal Masoor dal is free from synthetic chemicals and pesticides.",40135856,https://www.bigbasket.com/media/uploads/p/l/40135856_4-bb-royal-organic-red-masoor-dal-unpolished.jpg
911," FOODGRAINS, OIL & MASALA ", ORGANIC STAPLES , ORGANIC DALS & PULSES , BB ROYAL Organic - Red Masoor Dal / Massor Paruppu / Mysore Paruppu,bb Royal,40072458,https://www.bigbasket.com/pd/40072458/bb-royal-organic-red-masoor-dal-unpolished-1-kg/,"bb Royal Organic - Red Masoor Dal / Massor Paruppu / Mysore Paruppu, 1 kg",145,Rs 117,19%,1 kg,veg,https://www.bigbasket.com/media/uploads/p/mm/40072458_11-bb-royal-organic-red-masoor-dal-unpolished.jpg,"Masoor dal is possibly the most generally used Daal in India. It is essentially the split lentil with no skin and is red in color. It is logically available with no skin. As it is split it does not need prior soaking. When cooked, it turns into a flexible golden colored dal. It has one of the maximum percentages of protein.BB Royal Masoor dal is free from synthetic chemicals and pesticides.",40072458,https://www.bigbasket.com/media/uploads/p/l/40072458_11-bb-royal-organic-red-masoor-dal-unpolished.jpg
912," FOODGRAINS, OIL & MASALA ", ORGANIC STAPLES , ORGANIC DALS & PULSES , BB ROYAL Organic - Red Masoor Dal / Massor Paruppu / Mysore Paruppu,bb Royal,40072459,https://www.bigbasket.com/pd/40072459/bb-royal-organic-red-masoor-dal-unpolished-500-g/,"bb Royal Organic - Red Masoor Dal / Massor Paruppu / Mysore Paruppu, 500 g",74,Rs 61,18%,500 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40072459_11-bb-royal-organic-red-masoor-dal-unpolished.jpg,"Masoor dal is possibly the most generally used Daal in India. It is essentially the split lentil with no skin and is red in color. It is logically available with no skin. As it is split it does not need prior soaking. When cooked, it turns into a flexible golden colored dal. It has one of the maximum percentages of protein.BB Royal Masoor dal is free from synthetic chemicals and pesticides.",40072459,https://www.bigbasket.com/media/uploads/p/l/40072459_11-bb-royal-organic-red-masoor-dal-unpolished.jpg
913," FOODGRAINS, OIL & MASALA "," ATTA, FLOURS & SOOJI ", RICE & OTHER FLOURS , BB ROYAL Rice Flour/Arisimaavu/Arisipodi,bb Royal,10000458,https://www.bigbasket.com/pd/10000458/bb-royal-rice-flour-1-kg-pouch/,"bb Royal Rice Flour/Arisimaavu/Arisipodi, 1 kg Pouch",60,Rs 39,35%,1 kg,veg,https://www.bigbasket.com/media/uploads/p/mm/10000458_10-bb-royal-rice-flour.jpg,"Rice flour is made from grounded raw rice and is the perfect substitute for wheat flour, which sometimes may trigger irritation in the digestive system. A staple of Southeast Asia, Japan and southern India, rice flour is used in several recipes as a thickening agent. It is also the most preferred ingredient for gluten-free baked products as it is has a unique and sandy texture. Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/",10000458,https://www.bigbasket.com/media/uploads/p/l/10000458_10-bb-royal-rice-flour.jpg
914," FOODGRAINS, OIL & MASALA "," ATTA, FLOURS & SOOJI ", RICE & OTHER FLOURS , BB ROYAL Rice Flour/Arisimaavu/Arisipodi,bb Royal,10000420,https://www.bigbasket.com/pd/10000420/bb-royal-rice-flour-500-g-pouch/,"bb Royal Rice Flour/Arisimaavu/Arisipodi, 500 g Pouch",30,Rs 20,33%,500 g,veg,https://www.bigbasket.com/media/uploads/p/mm/10000420_8-bb-royal-rice-flour.jpg,"Rice flour is one of the main foods addicted by most Asian countries. It is arranged by grinding the broken rice grains through milling. It is simple to digest with mild tastes because to its gluten free quality. It offered crunchy and light feel for extruded snacks and chips. Rice flour has handy uses, from pancake mix, baked snacks, baby foods as well as crusts for fried foods. Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/232/flours-sooji/",1000042,https://www.bigbasket.com/media/uploads/p/l/10000420_8-bb-royal-rice-flour.jpg
915," FOODGRAINS, OIL & MASALA ", DALS & PULSES ," TOOR, CHANNA & MOONG DAL ", BB ROYAL Moong Dal Unpolished/Payatham Paruppu,bb Royal,60000616,https://www.bigbasket.com/pd/60000616/bb-royal-moong-dal-unpolished-1-kg-pouch/,"bb Royal Moong Dal Unpolished/Payatham Paruppu, 1 kg Pouch",210,Rs 143,32%,1 kg,veg,https://www.bigbasket.com/media/uploads/p/mm/60000616_4-bb-royal-moong-dal-unpolished.jpg,"Moong Dal Is Skinned And Flat Yellow Moong Dal Which Is Simple In Food Preparation And Delicious In Serving. It Is Very Light In Digestion Compare To Other Legumes. It Is A Fine Supply For A Variety Of Minerals Vitamins And Vitamin B5. It Also Provides Significant Amounts Of Thiamine (Vitamin B1), As Well As And Vitamin B6. In Addition To This, It Includes High Levels Of The Minerals Iron, Manganese, Magnesium, Zinc And Phosphorus. Unpolished dal is always a healthier option. It may not look glossy but it gives natural taste & aroma. It can be made into a paste easily and cooking time is also less compared to polished dals. Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/",60000616,https://www.bigbasket.com/media/uploads/p/l/60000616_4-bb-royal-moong-dal-unpolished.jpg
916," FOODGRAINS, OIL & MASALA ", DALS & PULSES ," TOOR, CHANNA & MOONG DAL ", BB ROYAL Moong Dal Unpolished/Payatham Paruppu,bb Royal,60000719,https://www.bigbasket.com/pd/60000719/bb-royal-moong-dal-unpolished-500-g-pouch/,"bb Royal Moong Dal Unpolished/Payatham Paruppu, 500 g Pouch",105,Rs 74,30%,500 g,veg,https://www.bigbasket.com/media/uploads/p/mm/60000719_4-bb-royal-moong-dal-unpolished.jpg,"Moong Dal Is Skinned And Flat Yellow Moong Dal Which Is Simple In Food Preparation And Delicious In Serving. It Is Very Light In Digestion Compare To Other Legumes. It Is A Fine Supply For A Variety Of Minerals Vitamins And Vitamin B5. It Also Provides Significant Amounts Of Thiamine (Vitamin B1), As Well As And Vitamin B6. In Addition To This, It Includes High Levels Of The Minerals Iron, Manganese, Magnesium, Zinc And Phosphorus. Unpolished dal is always a healthier option. It may not look glossy but it gives natural taste & aroma. It can be made into a paste easily and cooking time is also less compared to polished dals. Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/",6000071999,https://www.bigbasket.com/media/uploads/p/l/60000719_4-bb-royal-moong-dal-unpolished.jpg
921," FOODGRAINS, OIL & MASALA ", ORGANIC STAPLES , ORGANIC FLOURS , BB ROYAL Organic - Besan Flour,bb Royal,40125915,https://www.bigbasket.com/pd/40125915/bb-royal-organic-besan-flour-1-kg/,"bb Royal Organic - Besan Flour, 1 kg",149,Rs 105,30%,1 kg,veg,https://www.bigbasket.com/media/uploads/p/mm/40125915_6-bb-royal-organic-besan-flour.jpg,"Besan is a ground form of chickpeas also known as chana dal. BB Royal Organic Besan is prepared using organic chickpeas and is better than any other. Apart from being an essential food ingredient, it is an efficient facial exfoliate, while also being rich in carbohydrate and protein.",40125915,https://www.bigbasket.com/media/uploads/p/l/40125915_6-bb-royal-organic-besan-flour.jpg
922," FOODGRAINS, OIL & MASALA ", ORGANIC STAPLES , ORGANIC FLOURS , BB ROYAL Organic - Besan / Kadalai Mavu,bb Royal,40072463,https://www.bigbasket.com/pd/40072463/bb-royal-organic-besan-flour-500-g/,"bb Royal Organic - Besan / Kadalai Mavu, 500 g",76,Rs 55,28%,500 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40072463_9-bb-royal-organic-besan-flour.jpg,"Organic Besan (Gram) Flour is a good ingredient in an Indian kitchen. Besan is a ground form of chickpeas also known as chana dal. BB Royal Organics Besan is prepared of organic chickpeas and is better than any other. Apart from being an essential food ingredient, it is an efficient facial exfoliate. Besan is rich in carbohydrate and protein.Moreover, it is in nature produced and free from any injurious chemicals.",40072463,https://www.bigbasket.com/media/uploads/p/l/40072463_9-bb-royal-organic-besan-flour.jpg
923," FOODGRAINS, OIL & MASALA ", DALS & PULSES , URAD & OTHER DALS , BB ROYAL Urad Black Split/Chilka/Ulutham Paruppu,bb Royal,10000474,https://www.bigbasket.com/pd/10000474/bb-royal-urad-black-splitchilka-500-g-pouch/,"bb Royal Urad Black Split/Chilka/Ulutham Paruppu, 500 g Pouch",90,Rs 80,11%,500 g,veg,https://www.bigbasket.com/media/uploads/p/mm/10000474_8-bb-royal-urad-black-splitchilka.jpg,"Urad dal is the most valued pulse in India because of it rich dietary value. Urad dal is trendy amongst vegetarians as it acts like a rich protein source. It is widely utilized in different cooking preparations such as papad, dosa and vada. Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/",1000047499,https://www.bigbasket.com/media/uploads/p/l/10000474_8-bb-royal-urad-black-splitchilka.jpg
925," FOODGRAINS, OIL & MASALA ", DRY FRUITS , OTHER DRY FRUITS , BB ROYAL Mixed Dry Fruits/Mixed Ularnta Pala?kal,bb Royal,10000513,https://www.bigbasket.com/pd/10000513/bb-royal-mixed-dry-fruits-100-g-pouch/,"bb Royal Mixed Dry Fruits/Mixed Ularnta Pala?kal, 100 g Pouch",150,Rs 148,2,100 g,veg,https://www.bigbasket.com/media/uploads/p/mm/10000513_5-bb-royal-mixed-dry-fruits.jpg,"Mixed dry fruits are considered as rich suppliers of nutrients and are real delicacies. Fruits present in the pack are Almonds, Raisins, Figs, Plain Pista and Cashews. Dry fruits are hygienically processed and made ready to be consumed raw or used in various food items to make them tasty. Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/",1000051399,https://www.bigbasket.com/media/uploads/p/l/10000513_5-bb-royal-mixed-dry-fruits.jpg
926," FOODGRAINS, OIL & MASALA ", DRY FRUITS , OTHER DRY FRUITS , BB ROYAL Mixed Dry Fruits/Mixed Ularnta Pala?kal,bb Royal,10000539,https://www.bigbasket.com/pd/10000539/bb-royal-mixed-dry-fruits-200-g-pouch/,"bb Royal Mixed Dry Fruits/Mixed Ularnta Pala?kal, 200 g Pouch",300,Rs 288,12,200 g,veg,https://www.bigbasket.com/media/uploads/p/mm/10000539_4-bb-royal-mixed-dry-fruits.jpg,"Mixed dry fruits are considered as rich suppliers of nutrients and are real delicacies. Fruits present in the pack are Almonds, Raisins, Figs, Plain Pista and Cashews. Dry fruits are hygienically processed and made ready to be consumed raw or used in various food items to make them tasty. Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/",1000053999,https://www.bigbasket.com/media/uploads/p/l/10000539_4-bb-royal-mixed-dry-fruits.jpg
927," FOODGRAINS, OIL & MASALA ", DRY FRUITS , OTHER DRY FRUITS , BB ROYAL Mixed Dry Fruits,bb Royal,40018891,https://www.bigbasket.com/pd/40018891/bb-royal-mixed-dry-fruits-500-g-pouch/,"bb Royal Mixed Dry Fruits, 500 g Pouch",750,Rs 405,46%,500 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40018891_6-bb-royal-mixed-dry-fruits.jpg,"Mixed dry fruits are considered as rich suppliers of nutrients and are real delicacies. Fruits present in the pack are Almonds, Raisins, Figs, Plain Pista and Cashews. Dry fruits are hygienically processed and made ready to be consumed raw or used in various food items to make them tasty. Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/231/dry-fruits-berries-nuts/",40018891,https://www.bigbasket.com/media/uploads/p/l/40018891_6-bb-royal-mixed-dry-fruits.jpg
928," FOODGRAINS, OIL & MASALA ", MASALAS & SPICES , WHOLE SPICES , BB ROYAL Black Salt/Kala Namak Powder/Induppu,bb Royal,40000209,https://www.bigbasket.com/pd/40000209/bb-royal-black-saltkala-namak-powder-100-g/,"bb Royal Black Salt/Kala Namak Powder/Induppu, 100 g",25,Rs 17,32%,100 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40000209_5-bb-royal-black-saltkala-namak-powder.jpg,BB Royal Black Salt or kala namak powder comes in a 100-gram pouch. And this salt is often considered as a more viable alternative to regular salt. It is obtained from volcanic rock salt. The BB packet salt sourced directly from salt farms and then packed hygienically.,8.90417E+12,https://www.bigbasket.com/media/uploads/p/l/40000209_5-bb-royal-black-saltkala-namak-powder.jpg
929," FOODGRAINS, OIL & MASALA ", DALS & PULSES , URAD & OTHER DALS , BB ROYAL Red Masoor Dal Whole,bb Royal,40045372,https://www.bigbasket.com/pd/40045372/bb-royal-red-masoor-dal-whole-500-g-pouch/,"bb Royal Red Masoor Dal Whole, 500 g Pouch",70,Rs 60,14%,500 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40045372_14-bb-royal-red-masoor-dal-whole.jpg,"Masoor dalWhole is possibly the most generally used Dal in India. It is essentially the split lentil with no skin and is red in color. Being a wealthy source of protein, they form an important food item for all, especially in the fast of vegetarians and vegans. It is low in huge and contains big amounts of fiber. Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/",40045372,https://www.bigbasket.com/media/uploads/p/l/40045372_14-bb-royal-red-masoor-dal-whole.jpg
930," FOODGRAINS, OIL & MASALA ", DALS & PULSES , URAD & OTHER DALS , BB ROYAL Red Masoor Dal Whole,bb Royal,40045373,https://www.bigbasket.com/pd/40045373/bb-royal-red-masoor-dal-whole-1-kg-pouch/,"bb Royal Red Masoor Dal Whole, 1 kg Pouch",140,Rs 114,19%,1 kg,veg,https://www.bigbasket.com/media/uploads/p/mm/40045373_11-bb-royal-red-masoor-dal-whole.jpg,"Masoor dalWhole is possibly the most generally used Dal in India. It is essentially the split lentil with no skin and is red in color. Being a wealthy source of protein, they form an important food item for all, especially in the fast of vegetarians and vegans. It is low in huge and contains big amounts of fiber. Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/",40045373,https://www.bigbasket.com/media/uploads/p/l/40045373_11-bb-royal-red-masoor-dal-whole.jpg
931," FOODGRAINS, OIL & MASALA "," ATTA, FLOURS & SOOJI "," SOOJI, MAIDA & BESAN ", BB ROYAL Rava - Samba Wheat,bb Royal,40133679,https://www.bigbasket.com/pd/40133679/bb-royal-rava-samba-wheat-1-kg/,"bb Royal Rava - Samba Wheat, 1 kg",180,Rs 149,17%,1 kg,veg,https://www.bigbasket.com/media/uploads/p/mm/40133679_1-bb-royal-rava-samba-wheat.jpg,,40133679,https://www.bigbasket.com/media/uploads/p/l/40133679_1-bb-royal-rava-samba-wheat.jpg
932," FOODGRAINS, OIL & MASALA ", ORGANIC STAPLES , ORGANIC MASALAS & SPICES , BB ROYAL Organic Coriander Powder,bb Royal,40079748,https://www.bigbasket.com/pd/40079748/bb-royal-organic-coriander-powder-200-g/,"bb Royal Organic Coriander Powder, 200 g",60,Rs 57,5%,200 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40079748_11-bb-royal-organic-coriander-powder.jpg,Organic Powder Coriander is derived from pure and natural coriander seeds. It is primarily used to add fragrance and taste to the recipes. It is rich in antioxidants and antibacterial as well. It provides relief from gastric problems in the stomach. It is one of the most essential ingredients in preparing different types of chutneys.  Coriander powder prevents food from spoiling as it is a preservative as well. Coriander powder assists in the release of insulin in the body and preliminary research show that it can also reduce cholesterol level. Coriander has properties which help in the cure of insomnia and anxiety. Coriander powder finds its applications in many medicines owing to its medicinal qualities.,40079748,https://www.bigbasket.com/media/uploads/p/l/40079748_11-bb-royal-organic-coriander-powder.jpg
933," FOODGRAINS, OIL & MASALA ", ORGANIC STAPLES , ORGANIC MASALAS & SPICES , BB ROYAL Organic Coriander Powder,bb Royal,40168523,https://www.bigbasket.com/pd/40168523/bb-royal-organic-coriander-powder-500-g/,"bb Royal Organic Coriander Powder, 500 g",149,Rs 133,11%,500 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40168523_8-bb-royal-organic-coriander-powder.jpg,"Organic Coriander Powder is derived from the seeds of the coriander. This flavourful powder adds a mild flavour and aroma to your savouries. It has diuretic properties, which makes you get rid of digestion issues.",40168523,https://www.bigbasket.com/media/uploads/p/l/40168523_8-bb-royal-organic-coriander-powder.jpg
934," FOODGRAINS, OIL & MASALA ", ORGANIC STAPLES , ORGANIC MASALAS & SPICES , BB ROYAL Organic Coriander Powder,bb Royal,40079747,https://www.bigbasket.com/pd/40079747/bb-royal-organic-coriander-powder-100-g/,"bb Royal Organic Coriander Powder, 100 g",32,Rs 31,3%,100 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40079747_11-bb-royal-organic-coriander-powder.jpg,Organic Powder Coriander is derived from pure and natural coriander seeds. It is primarily used to add fragrance and taste to the recipes. It is rich in antioxidants and antibacterial as well. It provides relief from gastric problems in the stomach. It is one of the most essential ingredients in preparing different types of chutneys.  Coriander powder prevents food from spoiling as it is a preservative as well. Coriander powder assists in the release of insulin in the body and preliminary research show that it can also reduce cholesterol level. Coriander has properties which help in the cure of insomnia and anxiety. Coriander powder finds its applications in many medicines owing to its medicinal qualities.,40079747,https://www.bigbasket.com/media/uploads/p/l/40079747_11-bb-royal-organic-coriander-powder.jpg
935," FOODGRAINS, OIL & MASALA ", ORGANIC STAPLES , ORGANIC MASALAS & SPICES , BB ROYAL Organic - Mustard/Rai Big,bb Royal,40088188,https://www.bigbasket.com/pd/40088188/bb-royal-organic-mustardrai-big-100-g/,"bb Royal Organic - Mustard/Rai Big, 100 g",25,Rs 18,28%,100 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40088188_7-bb-royal-organic-mustardrai-big.jpg,"Organic Mustard adds a different flavor to food, and is a necessary part of Indian cooking. Moreover, the seeds have always been well-known for their medical properties. It is free from synthetic chemicals and pesticides.",40088188,https://www.bigbasket.com/media/uploads/p/l/40088188_7-bb-royal-organic-mustardrai-big.jpg
936," FOODGRAINS, OIL & MASALA ", ORGANIC STAPLES , ORGANIC MASALAS & SPICES , BB ROYAL Organic - Mustard/Rai Big,bb Royal,40135854,https://www.bigbasket.com/pd/40135854/bb-royal-organic-mustardrai-big-200-g/,"bb Royal Organic - Mustard/Rai Big, 200 g",49,Rs 36,27%,200 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40135854_9-bb-royal-organic-mustardrai-big.jpg,"Organic Mustard adds a different flavour to the food and it is a necessary part of the Indian cooking. Moreover, the seeds have always been well-known for their medical properties. It is free from synthetic chemicals and pesticides. It contains magnesium, calcium, iron, zinc and protein. This amazing mustard seeds will prevent the risk of cancer, improves cardiovascular health, and cures aches.",40135854,https://www.bigbasket.com/media/uploads/p/l/40135854_9-bb-royal-organic-mustardrai-big.jpg
937," FOODGRAINS, OIL & MASALA ", RICE & RICE PRODUCTS , RAW RICE , BB ROYAL Sona Masoori New Rice,bb Royal,20002743,https://www.bigbasket.com/pd/20002743/bb-royal-sona-masoori-new-rice-1-kg-pouch/,"bb Royal Sona Masoori New Rice, 1 kg Pouch",60,Rs 55,8%,1 kg,veg,https://www.bigbasket.com/media/uploads/p/mm/20002743_3-bb-royal-sona-masoori-new-rice.jpg,,20002743,https://www.bigbasket.com/media/uploads/p/l/20002743_3-bb-royal-sona-masoori-new-rice.jpg
938," FOODGRAINS, OIL & MASALA ", DALS & PULSES , URAD & OTHER DALS , BB ROYAL Urad Black Whole/Sabut/Ulundhu,bb Royal,10000477,https://www.bigbasket.com/pd/10000477/bb-royal-urad-black-wholesabut-500-g-pouch/,"bb Royal Urad Black Whole/Sabut/Ulundhu, 500 g Pouch",90,Rs 75,17%,500 g,veg,https://www.bigbasket.com/media/uploads/p/mm/10000477_9-bb-royal-urad-black-wholesabut.jpg,"Urad dal is used as a key ingredient in Indian cuisine for preparing a strong diet. It is a black-skinned, off-white colored lentil with a sturdy flavor that has been split in half. It is a brilliant supply of protein and dietary fibre. It is one of the finest plant sources of protein minerals such as iron, folic acid, magnesium and potassium, and vitamin B are also there. Click here for unique and delicious recipes - https://www.bigbasket.com/flavors/collections/230/dals-pulses/",1000047799,https://www.bigbasket.com/media/uploads/p/l/10000477_9-bb-royal-urad-black-wholesabut.jpg
939," FOODGRAINS, OIL & MASALA ", DALS & PULSES , URAD & OTHER DALS , BB ROYAL Urad Black Whole/Sabut/Ulundhu,bb Royal,30000125,https://www.bigbasket.com/pd/30000125/bb-royal-urad-black-wholesabut-200-g-pouch/,"bb Royal Urad Black Whole/Sabut/Ulundhu, 200 g Pouch",40,Rs 30,25%,200 g,veg,https://www.bigbasket.com/media/uploads/p/mm/30000125_7-bb-royal-urad-black-wholesabut.jpg,,3000012599,https://www.bigbasket.com/media/uploads/p/l/30000125_7-bb-royal-urad-black-wholesabut.jpg
940," FOODGRAINS, OIL & MASALA ", MASALAS & SPICES , WHOLE SPICES , BB POPULAR Fenugreek,bb Popular,40133699,https://www.bigbasket.com/pd/40133699/bb-popular-fenugreek-50-g/,"bb Popular Fenugreek, 50 g",10,Rs 6,40%,50 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40133699_1-bb-popular-fenugreek.jpg,,40133699,https://www.bigbasket.com/media/uploads/p/l/40133699_1-bb-popular-fenugreek.jpg
